method,n,seed,instance,status,objective,gap_%,time_s,n_items,n_truck,n_drone,n_rendv,profit,rental,arrival,W_final,W_capacity,W_actual,evals,time_to_best_s,reheats,collected_node_ids,truck_node_ids,drone_node_ids,rendezvous_node_ids,truck_route_node_ids,drone_arc_node_ids,W_sequence
SA,15,2,bench_15_1,ok,-36385.6115,,120.059,11,6,5,7,9094.0,45479.6115,625.5793,11051.0,34126.0,15068.0,10824894,17.2141,185,"[9, 6, 10, 4, 3, 2, 8, 7, 13, 5, 15]","[9, 6, 10, 4, 3, 2]","[8, 7, 13, 5, 15]","[16, 12, 9, 6, 4, 2, 1]","[1, 16, 12, 9, 6, 10, 4, 3, 2, 1]","[(1, 11), (11, 16), (16, 14), (14, 12), (12, 8), (8, 9), (9, 7), (7, 6), (6, 13), (13, 4), (4, 5), (5, 2), (2, 15), (15, 1)]","[(1, 0.0), (16, 0.0), (12, 0.0), (9, 0.0), (6, 2018.0), (10, 4021.0), (4, 5026.0), (3, 7039.0), (2, 8040.0), (1, 10049.0)]"
SA,15,4,bench_15_1,ok,-36462.3566,,120.0547,10,6,4,7,8562.0,45024.3566,619.3171,10043.0,34126.0,15068.0,10694359,26.0387,183,"[9, 6, 10, 4, 3, 2, 8, 7, 13, 15]","[9, 6, 10, 4, 3, 2]","[8, 7, 13, 15]","[16, 12, 9, 6, 10, 2, 1]","[1, 16, 12, 9, 6, 10, 4, 3, 2, 1]","[(1, 11), (11, 16), (16, 14), (14, 12), (12, 8), (8, 9), (9, 7), (7, 6), (6, 5), (5, 10), (10, 13), (13, 2), (2, 15), (15, 1)]","[(1, 0.0), (16, 0.0), (12, 0.0), (9, 0.0), (6, 2018.0), (10, 4021.0), (4, 5026.0), (3, 6034.0), (2, 7035.0), (1, 9041.0)]"
SA,15,6,bench_15_1,ok,-36468.7852,,120.0556,11,6,5,7,9371.0,45839.7852,630.5335,11052.0,34126.0,15068.0,10642099,73.3539,182,"[9, 6, 10, 4, 3, 2, 13, 8, 7, 14, 15]","[9, 6, 10, 4, 3, 2]","[13, 8, 7, 14, 15]","[16, 12, 9, 6, 10, 2, 1]","[1, 16, 12, 9, 6, 10, 4, 3, 2, 1]","[(1, 11), (11, 16), (16, 13), (13, 12), (12, 8), (8, 9), (9, 7), (7, 6), (6, 5), (5, 10), (10, 14), (14, 2), (2, 15), (15, 1)]","[(1, 0.0), (16, 0.0), (12, 0.0), (9, 1005.0), (6, 3023.0), (10, 5026.0), (4, 6031.0), (3, 7039.0), (2, 8040.0), (1, 10050.0)]"
SA,15,8,bench_15_1,ok,-36385.6115,,120.058,11,6,5,7,9094.0,45479.6115,625.5793,11051.0,34126.0,15068.0,10729501,120.058,184,"[9, 6, 10, 4, 3, 2, 8, 7, 13, 5, 15]","[9, 6, 10, 4, 3, 2]","[8, 7, 13, 5, 15]","[16, 12, 9, 6, 4, 2, 1]","[1, 16, 12, 9, 6, 10, 4, 3, 2, 1]","[(1, 11), (11, 16), (16, 14), (14, 12), (12, 8), (8, 9), (9, 7), (7, 6), (6, 13), (13, 4), (4, 5), (5, 2), (2, 15), (15, 1)]","[(1, 0.0), (16, 0.0), (12, 0.0), (9, 0.0), (6, 2018.0), (10, 4021.0), (4, 5026.0), (3, 7039.0), (2, 8040.0), (1, 10049.0)]"
SA,15,0,bench_15_2,ok,-39854.039,,120.0455,9,5,4,6,7490.0,47344.039,651.2247,9036.0,34126.0,15070.0,11054498,88.1425,189,"[6, 7, 8, 15, 16, 5, 11, 14, 13]","[6, 7, 8, 15, 16]","[5, 11, 14, 13]","[3, 4, 6, 10, 15, 1]","[1, 2, 3, 4, 6, 7, 8, 10, 15, 16, 1]","[(1, 12), (12, 3), (3, 9), (9, 4), (4, 5), (5, 6), (6, 11), (11, 10), (10, 14), (14, 15), (15, 13), (13, 1)]","[(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (6, 0.0), (7, 2010.0), (8, 3014.0), (10, 4014.0), (15, 5020.0), (16, 7032.0), (1, 8032.0)]"
SA,15,2,bench_15_2,ok,-39719.546,,120.0498,12,6,6,6,9559.0,49278.546,677.8342,12055.0,34126.0,15070.0,11263229,120.0498,193,"[11, 8, 9, 2, 15, 16, 5, 6, 7, 4, 3, 14]","[11, 8, 9, 2, 15, 16]","[5, 6, 7, 4, 3, 14]","[11, 8, 10, 2, 15, 1]","[1, 13, 12, 11, 8, 10, 9, 2, 15, 16, 1]","[(1, 5), (5, 11), (11, 6), (6, 8), (8, 7), (7, 10), (10, 4), (4, 2), (2, 3), (3, 15), (15, 14), (14, 1)]","[(1, 0.0), (13, 0.0), (12, 0.0), (11, 0.0), (8, 2015.0), (10, 4016.0), (9, 5020.0), (2, 6022.0), (15, 8035.0), (16, 10049.0), (1, 11049.0)]"
SA,15,4,bench_15_2,ok,-40290.9201,,120.0463,12,7,5,6,9688.0,49978.9201,687.468,12059.0,34126.0,15070.0,11158358,111.3424,191,"[7, 6, 4, 3, 9, 15, 16, 11, 5, 2, 13, 14]","[7, 6, 4, 3, 9, 15, 16]","[11, 5, 2, 13, 14]","[10, 4, 3, 9, 15, 1]","[1, 10, 8, 7, 6, 4, 3, 9, 15, 16, 1]","[(1, 12), (12, 10), (10, 11), (11, 4), (4, 5), (5, 3), (3, 2), (2, 9), (9, 13), (13, 15), (15, 14), (14, 1)]","[(1, 0.0), (10, 0.0), (8, 0.0), (7, 0.0), (6, 1004.0), (4, 2005.0), (3, 4016.0), (9, 6033.0), (15, 8043.0), (16, 10053.0), (1, 11053.0)]"
SA,15,6,bench_15_2,ok,-40943.4253,,120.0461,10,5,5,6,8197.0,49140.4253,675.9343,10047.0,34126.0,15070.0,11104837,1.7647,190,"[7, 11, 12, 13, 16, 5, 6, 4, 14, 3]","[7, 11, 12, 13, 16]","[5, 6, 4, 14, 3]","[2, 7, 8, 12, 13, 1]","[1, 15, 2, 9, 7, 8, 11, 12, 13, 16, 1]","[(1, 10), (10, 2), (9, 5), (5, 7), (7, 6), (6, 8), (8, 4), (4, 12), (12, 14), (14, 13), (13, 3), (3, 1)]","[(1, 0.0), (15, 0.0), (2, 0.0), (9, 0.0), (7, 0.0), (8, 2013.0), (11, 3014.0), (12, 4020.0), (13, 6029.0), (16, 8039.0), (1, 9039.0)]"
SA,15,8,bench_15_2,ok,-40177.5021,,120.0453,12,7,5,6,9688.0,49865.5021,685.9079,12059.0,34126.0,15070.0,11053571,51.5038,189,"[7, 4, 3, 9, 2, 15, 16, 6, 5, 11, 13, 14]","[7, 4, 3, 9, 2, 15, 16]","[6, 5, 11, 13, 14]","[10, 7, 4, 2, 15, 1]","[1, 10, 8, 7, 4, 3, 9, 2, 15, 16, 1]","[(1, 12), (12, 10), (10, 6), (6, 7), (7, 5), (5, 4), (4, 11), (11, 2), (2, 13), (13, 15), (15, 14), (14, 1)]","[(1, 0.0), (10, 0.0), (8, 0.0), (7, 0.0), (4, 2005.0), (3, 4019.0), (9, 5027.0), (2, 6029.0), (15, 8043.0), (16, 10053.0), (1, 11053.0)]"
SA,15,0,bench_15_3,ok,-36293.5512,,120.0784,13,8,5,6,10924.0,47217.5512,649.4849,13079.0,34126.0,15084.0,10812130,120.0784,185,"[9, 3, 8, 7, 11, 14, 13, 16, 5, 4, 6, 10, 12]","[9, 3, 8, 7, 11, 14, 13, 16]","[5, 4, 6, 10, 12]","[2, 3, 7, 11, 16, 1]","[1, 2, 9, 3, 8, 7, 11, 14, 13, 16, 1]","[(1, 15), (15, 2), (2, 5), (5, 3), (3, 4), (4, 7), (7, 6), (6, 11), (11, 10), (10, 16), (16, 12), (12, 1)]","[(1, 0.0), (2, 0.0), (9, 0.0), (3, 1008.0), (8, 3021.0), (7, 4027.0), (11, 6044.0), (14, 8056.0), (13, 9064.0), (16, 10072.0), (1, 12079.0)]"
SA,15,2,bench_15_3,ok,-36689.4522,,120.0334,11,7,4,5,9182.0,45871.4522,630.9691,11056.0,34126.0,15084.0,10850927,55.7818,186,"[8, 10, 11, 14, 13, 12, 16, 3, 5, 6, 2]","[8, 10, 11, 14, 13, 12, 16]","[3, 5, 6, 2]","[8, 7, 10, 13, 1]","[1, 15, 9, 8, 7, 10, 11, 14, 13, 12, 16, 1]","[(1, 4), (4, 8), (8, 3), (3, 7), (7, 5), (5, 10), (10, 6), (6, 13), (13, 2), (2, 1)]","[(1, 0.0), (15, 0.0), (9, 0.0), (8, 0.0), (7, 1006.0), (10, 2014.0), (11, 4026.0), (14, 5029.0), (13, 6037.0), (12, 8054.0), (16, 9054.0), (1, 10054.0)]"
SA,15,4,bench_15_3,ok,-36689.4522,,120.0335,11,7,4,5,9182.0,45871.4522,630.9691,11056.0,34126.0,15084.0,10921538,45.1708,187,"[8, 10, 11, 14, 13, 12, 16, 3, 5, 6, 2]","[8, 10, 11, 14, 13, 12, 16]","[3, 5, 6, 2]","[8, 7, 10, 13, 1]","[1, 15, 9, 8, 7, 10, 11, 14, 13, 12, 16, 1]","[(1, 4), (4, 8), (8, 3), (3, 7), (7, 5), (5, 10), (10, 6), (6, 13), (13, 2), (2, 1)]","[(1, 0.0), (15, 0.0), (9, 0.0), (8, 0.0), (7, 1006.0), (10, 2014.0), (11, 4026.0), (14, 5029.0), (13, 6037.0), (12, 8054.0), (16, 9054.0), (1, 10054.0)]"
SA,15,6,bench_15_3,ok,-36447.5204,,120.0373,13,8,5,5,10857.0,47304.5204,650.6812,13074.0,34126.0,15084.0,10812306,120.0373,185,"[8, 3, 7, 11, 14, 13, 12, 16, 5, 4, 6, 10, 15]","[8, 3, 7, 11, 14, 13, 12, 16]","[5, 4, 6, 10, 15]","[8, 7, 11, 16, 1]","[1, 2, 9, 8, 3, 7, 11, 14, 13, 12, 16, 1]","[(1, 5), (5, 8), (8, 4), (4, 7), (7, 6), (6, 11), (11, 10), (10, 16), (16, 15), (15, 1)]","[(1, 0.0), (2, 0.0), (9, 0.0), (8, 0.0), (3, 2011.0), (7, 3019.0), (11, 5036.0), (14, 7048.0), (13, 8056.0), (12, 9064.0), (16, 10064.0), (1, 12071.0)]"
SA,15,8,bench_15_3,ok,-36447.5204,,120.0348,13,8,5,5,10857.0,47304.5204,650.6812,13074.0,34126.0,15084.0,10857045,52.825,186,"[8, 3, 7, 11, 14, 13, 12, 16, 5, 4, 6, 10, 15]","[8, 3, 7, 11, 14, 13, 12, 16]","[5, 4, 6, 10, 15]","[8, 7, 11, 16, 1]","[1, 2, 9, 8, 3, 7, 11, 14, 13, 12, 16, 1]","[(1, 5), (5, 8), (8, 4), (4, 7), (7, 6), (6, 11), (11, 10), (10, 16), (16, 15), (15, 1)]","[(1, 0.0), (2, 0.0), (9, 0.0), (8, 0.0), (3, 2011.0), (7, 3019.0), (11, 5036.0), (14, 7048.0), (13, 8056.0), (12, 9064.0), (16, 10064.0), (1, 12071.0)]"
SA,15,0,bench_15_4,ok,-34558.1341,,120.0847,14,8,6,7,12484.0,47042.1341,647.072,14061.0,34126.0,15068.0,10522033,120.0847,180,"[2, 3, 4, 9, 11, 10, 15, 16, 5, 7, 8, 12, 13, 14]","[2, 3, 4, 9, 11, 10, 15, 16]","[5, 7, 8, 12, 13, 14]","[3, 4, 11, 10, 15, 16, 1]","[1, 2, 3, 4, 9, 11, 10, 15, 16, 1]","[(1, 6), (6, 3), (3, 5), (5, 4), (4, 7), (7, 11), (11, 8), (8, 10), (10, 12), (12, 15), (15, 13), (13, 16), (16, 14), (14, 1)]","[(1, 0.0), (2, 0.0), (3, 1005.0), (4, 2008.0), (9, 4017.0), (11, 5020.0), (10, 7021.0), (15, 9034.0), (16, 11043.0), (1, 13054.0)]"
SA,15,2,bench_15_4,ok,-35640.6644,,120.0597,12,7,5,7,10572.0,46212.6644,635.6625,12055.0,34126.0,15068.0,10770102,120.0596,184,"[10, 11, 9, 4, 3, 2, 16, 8, 6, 5, 7, 14]","[10, 11, 9, 4, 3, 2, 16]","[8, 6, 5, 7, 14]","[13, 10, 9, 4, 3, 16, 1]","[1, 13, 10, 11, 9, 4, 3, 2, 16, 1]","[(1, 12), (12, 13), (13, 15), (15, 10), (10, 8), (8, 9), (9, 6), (6, 4), (4, 5), (5, 3), (3, 7), (7, 16), (16, 14), (14, 1)]","[(1, 0.0), (13, 0.0), (10, 0.0), (11, 1007.0), (9, 2008.0), (4, 4017.0), (3, 6024.0), (2, 8036.0), (16, 9041.0), (1, 11048.0)]"
SA,15,4,bench_15_4,ok,-35582.1063,,120.0477,11,6,5,6,9936.0,45518.1063,626.1088,11053.0,34126.0,15068.0,10625615,120.0477,182,"[9, 11, 10, 12, 13, 14, 8, 5, 7, 15, 16]","[9, 11, 10, 12, 13, 14]","[8, 5, 7, 15, 16]","[3, 4, 9, 12, 14, 1]","[1, 2, 3, 4, 9, 11, 10, 12, 13, 14, 1]","[(1, 8), (8, 3), (3, 5), (5, 4), (4, 6), (6, 9), (9, 7), (7, 12), (12, 15), (15, 14), (14, 16), (16, 1)]","[(1, 0.0), (2, 0.0), (3, 0.0), (4, 1006.0), (9, 2015.0), (11, 3018.0), (10, 4019.0), (12, 5026.0), (13, 7033.0), (14, 8037.0), (1, 10046.0)]"
SA,15,6,bench_15_4,ok,-34558.1341,,120.0842,14,8,6,7,12484.0,47042.1341,647.072,14061.0,34126.0,15068.0,10499380,120.0842,180,"[2, 3, 4, 9, 11, 10, 15, 16, 5, 7, 8, 12, 13, 14]","[2, 3, 4, 9, 11, 10, 15, 16]","[5, 7, 8, 12, 13, 14]","[3, 4, 11, 10, 15, 16, 1]","[1, 2, 3, 4, 9, 11, 10, 15, 16, 1]","[(1, 6), (6, 3), (3, 5), (5, 4), (4, 7), (7, 11), (11, 8), (8, 10), (10, 12), (12, 15), (15, 13), (13, 16), (16, 14), (14, 1)]","[(1, 0.0), (2, 0.0), (3, 1005.0), (4, 2008.0), (9, 4017.0), (11, 5020.0), (10, 7021.0), (15, 9034.0), (16, 11043.0), (1, 13054.0)]"
SA,15,8,bench_15_4,ok,-34558.1341,,120.0888,14,8,6,7,12484.0,47042.1341,647.072,14061.0,34126.0,15068.0,10753179,120.0888,184,"[2, 3, 4, 9, 11, 10, 15, 16, 5, 7, 8, 12, 13, 14]","[2, 3, 4, 9, 11, 10, 15, 16]","[5, 7, 8, 12, 13, 14]","[3, 4, 11, 10, 15, 16, 1]","[1, 2, 3, 4, 9, 11, 10, 15, 16, 1]","[(1, 6), (6, 3), (3, 5), (5, 4), (4, 7), (7, 11), (11, 8), (8, 10), (10, 12), (12, 15), (15, 13), (13, 16), (16, 14), (14, 1)]","[(1, 0.0), (2, 0.0), (3, 1005.0), (4, 2008.0), (9, 4017.0), (11, 5020.0), (10, 7021.0), (15, 9034.0), (16, 11043.0), (1, 13054.0)]"
SA,15,0,bench_15_5,ok,-33375.6962,,120.0449,11,7,4,5,9306.0,42681.6962,587.0935,11065.0,34126.0,15075.0,11152395,120.0448,191,"[10, 8, 7, 9, 2, 15, 16, 4, 6, 3, 5]","[10, 8, 7, 9, 2, 15, 16]","[4, 6, 3, 5]","[14, 10, 8, 9, 1]","[1, 14, 12, 11, 10, 8, 7, 9, 2, 15, 16, 1]","[(1, 13), (13, 14), (14, 4), (4, 10), (10, 6), (6, 8), (8, 3), (3, 9), (9, 5), (5, 1)]","[(1, 0.0), (14, 0.0), (12, 0.0), (11, 0.0), (10, 0.0), (8, 2011.0), (7, 4027.0), (9, 5036.0), (2, 7051.0), (15, 8055.0), (16, 9060.0), (1, 10060.0)]"
SA,15,2,bench_15_5,ok,-33375.6962,,120.0342,11,7,4,5,9306.0,42681.6962,587.0935,11065.0,34126.0,15075.0,11087059,11.8196,190,"[10, 8, 7, 9, 2, 15, 16, 4, 6, 3, 5]","[10, 8, 7, 9, 2, 15, 16]","[4, 6, 3, 5]","[14, 10, 8, 9, 1]","[1, 14, 12, 11, 10, 8, 7, 9, 2, 15, 16, 1]","[(1, 13), (13, 14), (14, 4), (4, 10), (10, 6), (6, 8), (8, 3), (3, 9), (9, 5), (5, 1)]","[(1, 0.0), (14, 0.0), (12, 0.0), (11, 0.0), (10, 0.0), (8, 2011.0), (7, 4027.0), (9, 5036.0), (2, 7051.0), (15, 8055.0), (16, 9060.0), (1, 10060.0)]"
SA,15,4,bench_15_5,ok,-33553.1938,,120.0346,12,8,4,5,10037.0,43590.1938,599.59,12069.0,34126.0,15075.0,11117483,62.1229,190,"[12, 10, 8, 7, 9, 2, 15, 16, 5, 6, 3, 4]","[12, 10, 8, 7, 9, 2, 15, 16]","[5, 6, 3, 4]","[14, 10, 8, 9, 1]","[1, 14, 12, 11, 10, 8, 7, 9, 2, 15, 16, 1]","[(1, 13), (13, 14), (14, 5), (5, 10), (10, 6), (6, 8), (8, 3), (3, 9), (9, 4), (4, 1)]","[(1, 0.0), (14, 0.0), (12, 0.0), (11, 1004.0), (10, 1004.0), (8, 3013.0), (7, 5029.0), (9, 6038.0), (2, 8053.0), (15, 9057.0), (16, 10062.0), (1, 11062.0)]"
SA,15,6,bench_15_5,ok,-33375.6962,,120.0344,11,7,4,5,9306.0,42681.6962,587.0935,11065.0,34126.0,15075.0,11131281,8.0217,190,"[10, 8, 7, 9, 2, 15, 16, 4, 6, 3, 5]","[10, 8, 7, 9, 2, 15, 16]","[4, 6, 3, 5]","[14, 10, 8, 9, 1]","[1, 14, 12, 11, 10, 8, 7, 9, 2, 15, 16, 1]","[(1, 13), (13, 14), (14, 4), (4, 10), (10, 6), (6, 8), (8, 3), (3, 9), (9, 5), (5, 1)]","[(1, 0.0), (14, 0.0), (12, 0.0), (11, 0.0), (10, 0.0), (8, 2011.0), (7, 4027.0), (9, 5036.0), (2, 7051.0), (15, 8055.0), (16, 9060.0), (1, 10060.0)]"
SA,15,8,bench_15_5,ok,-33553.1938,,120.0505,12,8,4,5,10037.0,43590.1938,599.59,12069.0,34126.0,15075.0,11211425,120.0504,192,"[12, 10, 8, 7, 9, 2, 15, 16, 5, 6, 3, 4]","[12, 10, 8, 7, 9, 2, 15, 16]","[5, 6, 3, 4]","[14, 10, 8, 9, 1]","[1, 14, 12, 11, 10, 8, 7, 9, 2, 15, 16, 1]","[(1, 13), (13, 14), (14, 5), (5, 10), (10, 6), (6, 8), (8, 3), (3, 9), (9, 4), (4, 1)]","[(1, 0.0), (14, 0.0), (12, 0.0), (11, 1004.0), (10, 1004.0), (8, 3013.0), (7, 5029.0), (9, 6038.0), (2, 8053.0), (15, 9057.0), (16, 10062.0), (1, 11062.0)]"
SA,20,0,bench_20_1,ok,-40756.6502,,300.7344,16,9,7,9,13732.0,54488.6502,749.5,16072.0,45501.0,20094.0,22916340,300.7343,298,"[6, 8, 10, 9, 15, 13, 18, 17, 21, 4, 7, 16, 12, 14, 19, 20]","[6, 8, 10, 9, 15, 13, 18, 17, 21]","[4, 7, 16, 12, 14, 19, 20]","[2, 3, 8, 9, 15, 13, 17, 21, 1]","[1, 2, 3, 6, 8, 10, 9, 15, 13, 18, 17, 21, 1]","[(1, 11), (11, 2), (2, 5), (5, 3), (3, 4), (4, 8), (8, 7), (7, 9), (9, 16), (16, 15), (15, 12), (12, 13), (13, 14), (14, 17), (17, 19), (19, 21), (21, 20), (20, 1)]","[(1, 0.0), (2, 0.0), (3, 0.0), (6, 0.0), (8, 1004.0), (10, 3013.0), (9, 4022.0), (15, 6033.0), (13, 8040.0), (18, 10046.0), (17, 11050.0), (21, 13058.0), (1, 15069.0)]"
SA,20,2,bench_20_1,ok,-40090.7023,,300.04,16,8,8,10,13732.0,53822.7023,740.3398,16072.0,45501.0,20094.0,22564410,131.645,294,"[6, 8, 10, 16, 12, 18, 17, 21, 4, 7, 9, 15, 13, 14, 19, 20]","[6, 8, 10, 16, 12, 18, 17, 21]","[4, 7, 9, 15, 13, 14, 19, 20]","[2, 3, 6, 8, 10, 16, 12, 17, 21, 1]","[1, 2, 3, 6, 8, 10, 16, 12, 18, 17, 21, 1]","[(1, 11), (11, 2), (2, 5), (5, 3), (3, 4), (4, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 15), (15, 16), (16, 13), (13, 12), (12, 14), (14, 17), (17, 19), (19, 21), (21, 20), (20, 1)]","[(1, 0.0), (2, 0.0), (3, 0.0), (6, 0.0), (8, 2009.0), (10, 4018.0), (16, 6033.0), (12, 8040.0), (18, 10046.0), (17, 11050.0), (21, 13058.0), (1, 15069.0)]"
SA,20,4,bench_20_1,ok,-40904.1792,,300.0704,15,7,8,10,12856.0,53760.1792,739.4798,15068.0,45501.0,20094.0,22816992,300.0704,297,"[8, 10, 16, 12, 18, 17, 21, 4, 7, 9, 15, 13, 14, 19, 20]","[8, 10, 16, 12, 18, 17, 21]","[4, 7, 9, 15, 13, 14, 19, 20]","[2, 3, 5, 8, 10, 16, 12, 17, 21, 1]","[1, 2, 3, 5, 8, 10, 16, 12, 18, 17, 21, 1]","[(1, 11), (11, 2), (2, 6), (6, 3), (3, 4), (4, 5), (5, 7), (7, 8), (8, 9), (9, 10), (10, 15), (15, 16), (16, 13), (13, 12), (12, 14), (14, 17), (17, 19), (19, 21), (21, 20), (20, 1)]","[(1, 0.0), (2, 0.0), (3, 0.0), (5, 0.0), (8, 1005.0), (10, 3014.0), (16, 5029.0), (12, 7036.0), (18, 9042.0), (17, 10046.0), (21, 12054.0), (1, 14065.0)]"
SA,20,6,bench_20_1,ok,-40090.7023,,300.4343,16,8,8,10,13732.0,53822.7023,740.3398,16072.0,45501.0,20094.0,23055071,300.4343,300,"[6, 8, 10, 16, 12, 18, 17, 21, 4, 7, 9, 15, 13, 14, 19, 20]","[6, 8, 10, 16, 12, 18, 17, 21]","[4, 7, 9, 15, 13, 14, 19, 20]","[2, 3, 6, 8, 10, 16, 12, 17, 21, 1]","[1, 2, 3, 6, 8, 10, 16, 12, 18, 17, 21, 1]","[(1, 11), (11, 2), (2, 5), (5, 3), (3, 4), (4, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 15), (15, 16), (16, 13), (13, 12), (12, 14), (14, 17), (17, 19), (19, 21), (21, 20), (20, 1)]","[(1, 0.0), (2, 0.0), (3, 0.0), (6, 0.0), (8, 2009.0), (10, 4018.0), (16, 6033.0), (12, 8040.0), (18, 10046.0), (17, 11050.0), (21, 13058.0), (1, 15069.0)]"
SA,20,8,bench_20_1,ok,-40488.7455,,300.7318,16,9,7,9,13732.0,54220.7455,745.8149,16072.0,45501.0,20094.0,23070568,116.4893,300,"[6, 8, 10, 9, 15, 12, 18, 17, 21, 4, 7, 16, 13, 14, 19, 20]","[6, 8, 10, 9, 15, 12, 18, 17, 21]","[4, 7, 16, 13, 14, 19, 20]","[2, 3, 8, 9, 15, 12, 17, 21, 1]","[1, 2, 3, 6, 8, 10, 9, 15, 12, 18, 17, 21, 1]","[(1, 11), (11, 2), (2, 5), (5, 3), (3, 4), (4, 8), (8, 7), (7, 9), (9, 16), (16, 15), (15, 13), (13, 12), (12, 14), (14, 17), (17, 19), (19, 21), (21, 20), (20, 1)]","[(1, 0.0), (2, 0.0), (3, 0.0), (6, 0.0), (8, 1004.0), (10, 3013.0), (9, 4022.0), (15, 6033.0), (12, 8040.0), (18, 10046.0), (17, 11050.0), (21, 13058.0), (1, 15069.0)]"
SA,20,0,bench_20_2,ok,-38826.6915,,300.6333,16,10,6,8,13360.0,52186.6915,717.8362,16070.0,45501.0,20098.0,23176820,300.6332,302,"[2, 10, 5, 7, 8, 9, 11, 20, 19, 21, 13, 6, 14, 15, 16, 17]","[2, 10, 5, 7, 8, 9, 11, 20, 19, 21]","[13, 6, 14, 15, 16, 17]","[2, 10, 5, 8, 12, 11, 20, 1]","[1, 2, 10, 4, 5, 7, 8, 9, 12, 11, 20, 19, 21, 1]","[(1, 18), (18, 2), (2, 3), (3, 10), (10, 13), (13, 5), (5, 6), (6, 8), (8, 14), (14, 12), (12, 15), (15, 11), (11, 16), (16, 20), (20, 17), (17, 1)]","[(1, 0.0), (2, 0.0), (10, 1004.0), (4, 2006.0), (5, 2006.0), (7, 4017.0), (8, 5018.0), (9, 7031.0), (12, 8031.0), (11, 9040.0), (20, 11053.0), (19, 13063.0), (21, 14064.0), (1, 15064.0)]"
SA,20,2,bench_20_2,ok,-40220.0971,,300.3056,14,8,6,7,11706.0,51926.0971,714.2517,14069.0,45501.0,20098.0,23347512,103.1107,304,"[8, 14, 13, 15, 16, 20, 19, 21, 6, 7, 5, 11, 17, 18]","[8, 14, 13, 15, 16, 20, 19, 21]","[6, 7, 5, 11, 17, 18]","[3, 8, 9, 15, 16, 19, 1]","[1, 2, 3, 10, 12, 8, 9, 14, 13, 15, 16, 20, 19, 21, 1]","[(1, 4), (4, 3), (3, 6), (6, 8), (8, 7), (7, 9), (9, 5), (5, 15), (15, 11), (11, 16), (16, 17), (17, 19), (19, 18), (18, 1)]","[(1, 0.0), (2, 0.0), (3, 0.0), (10, 0.0), (12, 0.0), (8, 0.0), (9, 2013.0), (14, 3014.0), (13, 4023.0), (15, 5029.0), (16, 7038.0), (20, 9051.0), (19, 10057.0), (21, 12064.0), (1, 13064.0)]"
SA,20,4,bench_20_2,ok,-39895.8407,,300.4818,15,9,6,8,12330.0,52225.8407,718.3747,15077.0,45501.0,20098.0,23469261,300.4818,306,"[14, 8, 4, 10, 3, 2, 20, 19, 21, 17, 7, 5, 6, 11, 18]","[14, 8, 4, 10, 3, 2, 20, 19, 21]","[17, 7, 5, 6, 11, 18]","[16, 14, 9, 8, 4, 2, 19, 1]","[1, 16, 13, 14, 9, 8, 4, 10, 3, 2, 20, 19, 21, 1]","[(1, 15), (15, 16), (16, 17), (17, 14), (14, 12), (12, 9), (9, 7), (7, 8), (8, 5), (5, 4), (4, 6), (6, 2), (2, 11), (11, 19), (19, 18), (18, 1)]","[(1, 0.0), (16, 0.0), (13, 0.0), (14, 0.0), (9, 2015.0), (8, 2015.0), (4, 4020.0), (10, 6033.0), (3, 7035.0), (2, 8043.0), (20, 10056.0), (19, 11062.0), (21, 13072.0), (1, 14072.0)]"
SA,20,6,bench_20_2,ok,-40042.1844,,300.4941,16,8,8,8,13185.0,53227.1844,732.1483,16083.0,45501.0,20098.0,23781114,300.4941,310,"[14, 8, 10, 3, 2, 20, 19, 21, 17, 13, 5, 7, 6, 4, 11, 18]","[14, 8, 10, 3, 2, 20, 19, 21]","[17, 13, 5, 7, 6, 4, 11, 18]","[16, 15, 8, 9, 10, 2, 19, 1]","[1, 16, 15, 14, 8, 9, 12, 10, 3, 2, 20, 19, 21, 1]","[(1, 17), (17, 16), (16, 13), (13, 15), (15, 5), (5, 8), (8, 7), (7, 9), (9, 6), (6, 10), (10, 4), (4, 2), (2, 11), (11, 19), (19, 18), (18, 1)]","[(1, 0.0), (16, 0.0), (15, 1006.0), (14, 2012.0), (8, 3021.0), (9, 5030.0), (12, 6031.0), (10, 6031.0), (3, 8042.0), (2, 9050.0), (20, 11062.0), (19, 12068.0), (21, 14078.0), (1, 15078.0)]"
