method,dataset,n,layout,ED_frac,ED,d_max,instance,seed,status,objective,profit,rental,arrival,time_s,time_to_best_s,n_items,n_truck,n_drone,n_rendv,W_final,W_capacity,evals,reheats,error
VNS,ttd300,75,3,1.0,363.0,363.0,ttd300_n75_L3_f100,1,ok,-47035.927,62125.0,109160.927,2183.2185,978.6841,749.3095,72,61,11,12,72363.0,170628.0,7661700,,
SA,ttd300,75,4,1.0,354.0,354.0,ttd300_n75_L4_f100,1,ok,-32434.9981,63016.0,95450.9981,1909.02,975.3583,975.3583,75,52,23,23,75307.0,170628.0,32353396,115,
VNS,ttd300,75,4,1.0,354.0,354.0,ttd300_n75_L4_f100,1,ok,-40831.0366,62490.0,103321.0366,2066.4207,975.0001,935.8926,74,54,20,20,74298.0,170628.0,15033306,,
SA,ttd300,75,5,1.0,398.0,398.0,ttd300_n75_L5_f100,1,ok,-36326.1227,62298.0,98624.1227,1972.4825,975.6691,975.669,73,50,23,24,73305.0,170628.0,32376726,115,
VNS,ttd300,75,5,1.0,398.0,398.0,ttd300_n75_L5_f100,1,ok,-51480.1568,60987.0,112467.1568,2249.3431,975.2318,894.4898,71,61,10,10,71299.0,170628.0,9215190,,
SA,ttd300,75,1,0.25,94.0,374.0,ttd300_n75_L1_f025,2,ok,-39246.5354,58114.0,97360.5354,1947.2107,975.3226,975.3225,73,46,27,27,73309.0,170628.0,34690584,124,
VNS,ttd300,75,1,0.25,94.0,374.0,ttd300_n75_L1_f025,2,ok,-44512.2898,56671.0,101183.2898,2023.6658,975.0001,881.3684,70,39,31,32,70293.0,170628.0,81399257,,
SA,ttd300,75,2,0.25,97.0,387.0,ttd300_n75_L2_f025,2,ok,-31770.023,64498.0,96268.023,1925.3605,975.2592,975.2591,74,48,26,26,74377.0,170628.0,34573203,123,
VNS,ttd300,75,2,0.25,97.0,387.0,ttd300_n75_L2_f025,2,ok,-46144.3852,63609.0,109753.3852,2195.0677,975.0001,971.9712,73,60,13,14,73368.0,170628.0,28688988,,
SA,ttd300,75,3,0.25,91.0,363.0,ttd300_n75_L3_f025,2,ok,-41108.7256,62788.0,103896.7256,2077.9345,975.375,975.375,73,46,27,27,73370.0,170628.0,35024872,125,
VNS,ttd300,75,3,0.25,91.0,363.0,ttd300_n75_L3_f025,2,ok,-45469.8469,62725.0,108194.8469,2163.8969,975.0001,942.7873,73,53,20,20,73374.0,170628.0,45654824,,
SA,ttd300,75,4,0.25,88.0,354.0,ttd300_n75_L4_f025,2,ok,-36752.0797,63016.0,99768.0797,1995.3616,975.5997,975.5997,75,49,26,26,75307.0,170628.0,34770041,124,
VNS,ttd300,75,4,0.25,88.0,354.0,ttd300_n75_L4_f025,2,ok,-43646.792,63016.0,106662.792,2133.2558,975.0001,946.2785,75,56,19,19,75307.0,170628.0,46029201,,
SA,ttd300,75,5,0.25,100.0,398.0,ttd300_n75_L5_f025,2,ok,-39578.3846,63291.0,102869.3846,2057.3877,975.216,975.2159,75,45,30,30,75311.0,170628.0,35067645,125,
VNS,ttd300,75,5,0.25,100.0,398.0,ttd300_n75_L5_f025,2,ok,-54414.6341,61166.0,115580.6341,2311.6127,975.0001,888.6353,71,58,13,14,71294.0,170628.0,29217058,,
SA,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,2,ok,-33211.9506,58888.0,92099.9506,1841.999,975.4473,975.4472,75,49,26,26,75317.0,170628.0,32884375,117,
VNS,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,2,ok,-50092.8854,56144.0,106236.8854,2124.7377,975.3841,929.7348,69,58,11,12,69283.0,170628.0,20810497,,
SA,ttd300,75,2,0.5,194.0,387.0,ttd300_n75_L2_f050,2,ok,-26975.9607,64846.0,91821.9607,1836.4392,975.2572,975.2571,75,52,23,23,75382.0,170628.0,32784240,117,
VNS,ttd300,75,2,0.5,194.0,387.0,ttd300_n75_L2_f050,2,ok,-39383.7837,64210.0,103593.7837,2071.8757,975.0001,621.2187,74,60,14,14,74373.0,170628.0,18793602,,
SA,ttd300,75,3,0.5,182.0,363.0,ttd300_n75_L3_f050,2,ok,-33407.6238,63928.0,97335.6238,1946.7125,975.3639,975.3638,75,47,28,28,75381.0,170628.0,32500809,116,
VNS,ttd300,75,3,0.5,182.0,363.0,ttd300_n75_L3_f050,2,ok,-44787.256,62823.0,107610.256,2152.2051,977.2499,961.1715,73,58,15,15,73372.0,170628.0,14086018,,
SA,ttd300,75,4,0.5,177.0,354.0,ttd300_n75_L4_f050,2,ok,-33168.7354,63016.0,96184.7354,1923.6947,975.2637,975.2636,75,50,25,25,75307.0,170628.0,33143002,118,
VNS,ttd300,75,4,0.5,177.0,354.0,ttd300_n75_L4_f050,2,ok,-49069.0885,61240.0,110309.0885,2206.1818,977.3197,931.5687,72,59,13,13,72289.0,170628.0,17492170,,
SA,ttd300,75,5,0.5,199.0,398.0,ttd300_n75_L5_f050,2,ok,-29569.9239,63291.0,92860.9239,1857.2185,975.4379,975.4379,75,50,25,25,75311.0,170628.0,32501466,116,
VNS,ttd300,75,5,0.5,199.0,398.0,ttd300_n75_L5_f050,2,ok,-45492.9514,61763.0,107255.9514,2145.119,976.7123,710.5131,72,60,12,12,72299.0,170628.0,21577676,,
SA,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,2,ok,-33973.7341,58114.0,92087.7341,1841.7547,975.2808,975.2807,73,53,20,20,73309.0,170628.0,32570083,116,
VNS,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,2,ok,-51747.4385,55513.0,107260.4385,2145.2088,975.9293,242.0459,68,59,9,10,68279.0,170628.0,19575892,,
SA,ttd300,75,2,0.75,290.0,387.0,ttd300_n75_L2_f075,2,ok,-25232.1143,64498.0,89730.1143,1794.6023,975.4016,975.4016,74,52,22,22,74377.0,170628.0,32742245,117,
VNS,ttd300,75,2,0.75,290.0,387.0,ttd300_n75_L2_f075,2,ok,-41293.7157,63733.0,105026.7157,2100.5343,975.5629,766.1483,73,62,11,11,73364.0,170628.0,14045759,,
SA,ttd300,75,3,0.75,272.0,363.0,ttd300_n75_L3_f075,2,ok,-33352.8307,63928.0,97280.8307,1945.6166,975.2786,975.2785,75,53,22,22,75381.0,170628.0,32120671,115,
SA,ttd300,75,4,0.75,266.0,354.0,ttd300_n75_L4_f075,2,ok,-36304.006,63016.0,99320.006,1986.4001,975.1743,140.6592,75,53,22,22,75307.0,170628.0,32487661,116,
VNS,ttd300,75,3,0.75,272.0,363.0,ttd300_n75_L3_f075,2,ok,-37804.2435,63390.0,101194.2435,2023.8849,976.7992,873.4014,74,60,14,14,74377.0,170628.0,10951768,,
VNS,ttd300,75,4,0.75,266.0,354.0,ttd300_n75_L4_f075,2,ok,-47399.3503,62490.0,109889.3503,2197.787,975.6278,478.3513,74,64,10,10,74298.0,170628.0,24541599,,
SA,ttd300,75,5,0.75,298.0,398.0,ttd300_n75_L5_f075,2,ok,-35251.5552,63291.0,98542.5552,1970.8511,975.1626,333.0527,75,52,23,23,75311.0,170628.0,32423101,116,
VNS,ttd300,75,5,0.75,298.0,398.0,ttd300_n75_L5_f075,2,ok,-47635.3241,61202.0,108837.3241,2176.7465,975.0001,737.7349,71,61,10,10,71298.0,170628.0,18903779,,
SA,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,2,ok,-33504.0911,58114.0,91618.0911,1832.3618,975.4805,975.4804,73,48,25,26,73309.0,170628.0,32772173,117,
VNS,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,2,ok,-52764.6239,55513.0,108277.6239,2165.5525,975.0242,105.4654,68,59,9,10,68279.0,170628.0,14995415,,
SA,ttd300,75,2,1.0,387.0,387.0,ttd300_n75_L2_f100,2,ok,-30788.0975,64846.0,95634.0975,1912.682,975.2731,975.273,75,53,22,22,75382.0,170628.0,32045318,114,
VNS,ttd300,75,2,1.0,387.0,387.0,ttd300_n75_L2_f100,2,ok,-42468.6516,64210.0,106678.6516,2133.573,976.2257,635.8466,74,64,10,10,74373.0,170628.0,12330357,,
SA,ttd300,75,3,1.0,363.0,363.0,ttd300_n75_L3_f100,2,ok,-32514.7062,63928.0,96442.7062,1928.8541,975.979,975.9789,75,52,23,23,75381.0,170628.0,32168968,114,
VNS,ttd300,75,3,1.0,363.0,363.0,ttd300_n75_L3_f100,2,ok,-51586.2638,62788.0,114374.2638,2287.4853,976.0775,632.5523,73,62,11,11,73370.0,170628.0,10300806,,
SA,ttd300,75,4,1.0,354.0,354.0,ttd300_n75_L4_f100,2,ok,-33154.9402,62537.0,95691.9402,1913.8388,975.3915,975.3914,74,52,22,22,74304.0,170628.0,32091873,114,
VNS,ttd300,75,4,1.0,354.0,354.0,ttd300_n75_L4_f100,2,ok,-52647.5872,61937.0,114584.5872,2291.6917,975.0001,373.3898,73,64,9,10,73295.0,170628.0,15316874,,
SA,ttd300,75,5,1.0,398.0,398.0,ttd300_n75_L5_f100,2,ok,-30800.5461,63291.0,94091.5461,1881.8309,975.5036,975.5036,75,49,26,26,75311.0,170628.0,32693986,116,
VNS,ttd300,75,5,1.0,398.0,398.0,ttd300_n75_L5_f100,2,ok,-49757.0948,61166.0,110923.0948,2218.4619,975.1969,600.5918,71,61,10,10,71294.0,170628.0,14305432,,
SA,ttd300,75,1,0.25,94.0,374.0,ttd300_n75_L1_f025,3,ok,-44739.4338,57622.0,102361.4338,2047.2287,975.4145,975.4144,72,47,25,26,72302.0,170628.0,34465971,123,
VNS,ttd300,75,1,0.25,94.0,374.0,ttd300_n75_L1_f025,3,ok,-55905.8913,55513.0,111418.8913,2228.3778,975.0857,970.0642,68,56,12,13,68279.0,170628.0,48438020,,
SA,ttd300,75,2,0.25,97.0,387.0,ttd300_n75_L2_f025,3,ok,-34009.5237,64263.0,98272.5237,1965.4505,975.1479,743.09,74,48,26,26,74376.0,170628.0,34490475,123,
VNS,ttd300,75,2,0.25,97.0,387.0,ttd300_n75_L2_f025,3,ok,-39122.9422,64846.0,103968.9422,2079.3788,975.0001,876.2763,75,56,19,19,75382.0,170628.0,43299781,,
SA,ttd300,75,3,0.25,91.0,363.0,ttd300_n75_L3_f025,3,ok,-41290.8299,62788.0,104078.8299,2081.5766,975.4171,975.4171,73,47,26,26,73370.0,170628.0,34812771,124,
VNS,ttd300,75,3,0.25,91.0,363.0,ttd300_n75_L3_f025,3,ok,-48946.8724,61381.0,110327.8724,2206.5574,975.0001,298.9126,71,55,16,19,71353.0,170628.0,76107405,,
SA,ttd300,75,4,0.25,88.0,354.0,ttd300_n75_L4_f025,3,ok,-37256.2964,63016.0,100272.2964,2005.4459,975.2452,975.2451,75,47,28,28,75307.0,170628.0,34939832,125,
VNS,ttd300,75,4,0.25,88.0,354.0,ttd300_n75_L4_f025,3,ok,-40674.9617,63016.0,103690.9617,2073.8192,975.0001,967.0344,75,53,22,22,75307.0,170628.0,53963521,,
SA,ttd300,75,5,0.25,100.0,398.0,ttd300_n75_L5_f025,3,ok,-41824.7412,62859.0,104683.7412,2093.6748,975.6817,975.6817,74,46,28,28,74306.0,170628.0,34265198,122,
VNS,ttd300,75,5,0.25,100.0,398.0,ttd300_n75_L5_f025,3,ok,-47467.8339,61598.0,109065.8339,2181.3167,975.0001,972.1134,72,53,19,20,72299.0,170628.0,70946150,,
SA,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,3,ok,-34743.8438,58114.0,92857.8438,1857.1569,975.4056,975.4056,73,47,26,26,73309.0,170628.0,32992890,118,
VNS,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,3,ok,-43526.899,57346.0,100872.899,2017.458,975.0001,952.0811,72,57,15,17,72310.0,170628.0,26401920,,
SA,ttd300,75,2,0.5,194.0,387.0,ttd300_n75_L2_f050,3,ok,-28770.6652,64498.0,93268.6652,1865.3733,975.451,975.451,74,53,21,21,74377.0,170628.0,32574616,116,
VNS,ttd300,75,2,0.5,194.0,387.0,ttd300_n75_L2_f050,3,ok,-36488.3736,64498.0,100986.3736,2019.7275,975.2765,961.0456,74,60,14,14,74377.0,170628.0,19821060,,
SA,ttd300,75,3,0.5,182.0,363.0,ttd300_n75_L3_f050,3,ok,-32747.7179,63390.0,96137.7179,1922.7544,975.1554,686.6398,74,49,25,26,74377.0,170628.0,32993793,118,
VNS,ttd300,75,3,0.5,182.0,363.0,ttd300_n75_L3_f050,3,ok,-45135.2931,62779.0,107914.2931,2158.2859,976.2455,885.5646,73,61,12,12,73368.0,170628.0,12951432,,
SA,ttd300,75,4,0.5,177.0,354.0,ttd300_n75_L4_f050,3,ok,-34188.8426,62490.0,96678.8426,1933.5769,975.259,975.2589,74,49,25,26,74298.0,170628.0,32471328,116,
VNS,ttd300,75,4,0.5,177.0,354.0,ttd300_n75_L4_f050,3,ok,-48790.4775,61937.0,110727.4775,2214.5496,975.3819,341.7156,73,61,12,12,73295.0,170628.0,19445696,,
SA,ttd300,75,5,0.5,199.0,398.0,ttd300_n75_L5_f050,3,ok,-32852.2146,63291.0,96143.2146,1922.8643,975.3097,975.3097,75,50,25,25,75311.0,170628.0,32914969,117,
VNS,ttd300,75,5,0.5,199.0,398.0,ttd300_n75_L5_f050,3,ok,-53895.8052,61419.0,115314.8052,2306.2961,975.8576,443.9504,72,61,11,11,72304.0,170628.0,21982044,,
SA,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,3,ok,-34379.5976,58114.0,92493.5976,1849.872,975.3806,975.3806,73,50,23,23,73309.0,170628.0,32275536,115,
VNS,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,3,ok,-50556.0863,56530.0,107086.0863,2141.7217,975.8533,95.0875,70,61,9,10,70288.0,170628.0,20060559,,
SA,ttd300,75,2,0.75,290.0,387.0,ttd300_n75_L2_f075,3,ok,-27647.1893,64498.0,92145.1893,1842.9038,975.3771,975.3771,74,50,24,24,74377.0,170628.0,32609153,116,
VNS,ttd300,75,2,0.75,290.0,387.0,ttd300_n75_L2_f075,3,ok,-40676.1547,64290.0,104966.1547,2099.3231,978.0607,953.4378,74,59,15,15,74377.0,170628.0,6800617,,
SA,ttd300,75,3,0.75,272.0,363.0,ttd300_n75_L3_f075,3,ok,-33328.2791,63390.0,96718.2791,1934.3656,975.1769,537.4183,74,51,23,23,74377.0,170628.0,32289335,115,
VNS,ttd300,75,3,0.75,272.0,363.0,ttd300_n75_L3_f075,3,ok,-42262.3609,62823.0,105085.3609,2101.7072,975.0127,674.9302,73,61,12,14,73372.0,170628.0,13060888,,
SA,ttd300,75,4,0.75,266.0,354.0,ttd300_n75_L4_f075,3,ok,-34395.9652,62490.0,96885.9652,1937.7193,975.3883,975.3882,74,52,22,22,74298.0,170628.0,32522712,116,
VNS,ttd300,75,4,0.75,266.0,354.0,ttd300_n75_L4_f075,3,ok,-52284.9001,61937.0,114221.9001,2284.438,975.0001,845.8741,73,62,11,11,73295.0,170628.0,14406330,,
SA,ttd300,75,5,0.75,298.0,398.0,ttd300_n75_L5_f075,3,ok,-31299.6635,63291.0,94590.6635,1891.8133,975.3242,975.3242,75,46,29,29,75311.0,170628.0,32498898,116,
VNS,ttd300,75,5,0.75,298.0,398.0,ttd300_n75_L5_f075,3,ok,-50764.7961,61416.0,112180.7961,2243.6159,975.3304,323.2359,72,59,13,13,72301.0,170628.0,8281158,,
SA,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,3,ok,-35710.1372,58396.0,94106.1372,1882.1227,975.3977,975.3977,74,53,21,22,74310.0,170628.0,32954809,118,
VNS,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,3,ok,-52764.6239,55513.0,108277.6239,2165.5525,975.4134,193.561,68,59,9,10,68279.0,170628.0,16759970,,
SA,ttd300,75,2,1.0,387.0,387.0,ttd300_n75_L2_f100,3,ok,-28703.3181,64498.0,93201.3181,1864.0264,975.3527,975.3526,74,48,26,26,74377.0,170628.0,32422514,115,
VNS,ttd300,75,2,1.0,387.0,387.0,ttd300_n75_L2_f100,3,ok,-42614.4977,64498.0,107112.4977,2142.25,975.6404,940.7512,74,61,13,13,74377.0,170628.0,13012150,,
SA,ttd300,75,3,1.0,363.0,363.0,ttd300_n75_L3_f100,3,ok,-34234.8906,63928.0,98162.8906,1963.2578,975.3701,975.37,75,52,23,23,75381.0,170628.0,32621830,116,
VNS,ttd300,75,3,1.0,363.0,363.0,ttd300_n75_L3_f100,3,ok,-48170.1689,62823.0,110993.1689,2219.8634,975.1984,749.0402,73,62,11,11,73372.0,170628.0,7846293,,
SA,ttd300,75,4,1.0,354.0,354.0,ttd300_n75_L4_f100,3,ok,-36145.482,62490.0,98635.482,1972.7096,975.4893,975.4893,74,50,24,24,74298.0,170628.0,32309167,115,
VNS,ttd300,75,4,1.0,354.0,354.0,ttd300_n75_L4_f100,3,ok,-47699.3823,61890.0,109589.3823,2191.7876,975.7483,472.32,73,63,10,11,73289.0,170628.0,12092853,,
SA,ttd300,75,5,1.0,398.0,398.0,ttd300_n75_L5_f100,3,ok,-33033.4533,63291.0,96324.4533,1926.4891,975.3701,975.3701,75,51,24,24,75311.0,170628.0,32649932,116,
VNS,ttd300,75,5,1.0,398.0,398.0,ttd300_n75_L5_f100,3,ok,-51703.3388,61694.0,113397.3388,2267.9468,976.967,727.1209,72,61,11,12,72304.0,170628.0,6229356,,
SA,ttd300,75,1,0.25,94.0,374.0,ttd300_n75_L1_f025,4,ok,-41944.5855,57560.0,99504.5855,1990.0917,975.3886,975.3886,72,45,27,27,72301.0,170628.0,34504637,123,
VNS,ttd300,75,1,0.25,94.0,374.0,ttd300_n75_L1_f025,4,ok,-56747.4613,55513.0,112260.4613,2245.2092,975.0605,530.4583,68,56,12,13,68279.0,170628.0,41358590,,
SA,ttd300,75,2,0.25,97.0,387.0,ttd300_n75_L2_f025,4,ok,-32217.9555,64263.0,96480.9555,1929.6191,975.4218,975.4217,74,49,25,25,74376.0,170628.0,34204414,122,
VNS,ttd300,75,2,0.25,97.0,387.0,ttd300_n75_L2_f025,4,ok,-42215.4152,64498.0,106713.4152,2134.2683,975.0001,966.2327,74,54,20,20,74377.0,170628.0,46323148,,
SA,ttd300,75,3,0.25,91.0,363.0,ttd300_n75_L3_f025,4,ok,-43029.3984,62788.0,105817.3984,2116.348,975.4853,975.4852,73,47,26,26,73370.0,170628.0,34755907,124,
VNS,ttd300,75,3,0.25,91.0,363.0,ttd300_n75_L3_f025,4,ok,-48178.5549,62808.0,110986.5549,2219.7311,975.0001,895.8405,73,51,22,23,73369.0,170628.0,68500907,,
SA,ttd300,75,4,0.25,88.0,354.0,ttd300_n75_L4_f025,4,ok,-34064.2042,63016.0,97080.2042,1941.6041,975.5672,975.5671,75,50,25,25,75307.0,170628.0,34751453,124,
VNS,ttd300,75,4,0.25,88.0,354.0,ttd300_n75_L4_f025,4,ok,-36365.7105,62537.0,98902.7105,1978.0542,975.0001,776.331,74,42,32,32,74304.0,170628.0,85541666,,
SA,ttd300,75,5,0.25,100.0,398.0,ttd300_n75_L5_f025,4,ok,-37768.5927,63291.0,101059.5927,2021.1919,975.3077,975.3076,75,47,28,28,75311.0,170628.0,34826995,124,
VNS,ttd300,75,5,0.25,100.0,398.0,ttd300_n75_L5_f025,4,ok,-45345.0822,61763.0,107108.0822,2142.1616,975.0001,897.4166,72,54,18,18,72299.0,170628.0,59737507,,
SA,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,4,ok,-32776.1646,58114.0,90890.1646,1817.8033,975.5709,975.5708,73,46,27,27,73309.0,170628.0,33538704,120,
VNS,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,4,ok,-47480.8096,56543.0,104023.8096,2080.4762,975.0001,912.2158,70,57,13,14,70286.0,170628.0,37292991,,
SA,ttd300,75,2,0.5,194.0,387.0,ttd300_n75_L2_f050,4,ok,-26139.5212,64846.0,90985.5212,1819.7104,975.5766,975.5765,75,53,22,22,75382.0,170628.0,32990777,117,
VNS,ttd300,75,2,0.5,194.0,387.0,ttd300_n75_L2_f050,4,ok,-30600.4841,64021.0,94621.4841,1892.4297,975.0001,973.5325,73,54,19,19,73368.0,170628.0,27471214,,
SA,ttd300,75,3,0.5,182.0,363.0,ttd300_n75_L3_f050,4,ok,-32862.1148,63928.0,96790.1148,1935.8023,975.2673,975.2672,75,49,26,26,75381.0,170628.0,32606257,116,
VNS,ttd300,75,3,0.5,182.0,363.0,ttd300_n75_L3_f050,4,ok,-42219.1739,63419.0,105638.1739,2112.7635,975.0001,905.2414,74,55,19,19,74378.0,170628.0,38173992,,
SA,ttd300,75,4,0.5,177.0,354.0,ttd300_n75_L4_f050,4,ok,-33878.3257,63016.0,96894.3257,1937.8865,975.2319,975.2318,75,47,28,28,75307.0,170628.0,32728508,117,
VNS,ttd300,75,4,0.5,177.0,354.0,ttd300_n75_L4_f050,4,ok,-39639.0028,62011.0,101650.0028,2033.0001,975.0001,969.5272,73,57,16,16,73295.0,170628.0,44152560,,
SA,ttd300,75,5,0.5,199.0,398.0,ttd300_n75_L5_f050,4,ok,-33034.1281,63291.0,96325.1281,1926.5026,975.262,975.262,75,47,28,28,75311.0,170628.0,32909055,118,
VNS,ttd300,75,5,0.5,199.0,398.0,ttd300_n75_L5_f050,4,ok,-50669.4701,62345.0,113014.4701,2260.2894,975.0001,919.8006,73,60,13,13,73303.0,170628.0,31409484,,
SA,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,4,ok,-34249.9104,58545.0,92794.9104,1855.8982,975.3858,975.3857,74,51,23,23,74311.0,170628.0,32736223,116,
VNS,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,4,ok,-49224.0973,56463.0,105687.0973,2113.7419,975.5755,959.3571,70,59,11,13,70292.0,170628.0,18157021,,
SA,ttd300,75,2,0.75,290.0,387.0,ttd300_n75_L2_f075,4,ok,-26854.6378,64498.0,91352.6378,1827.0528,975.2667,975.2667,74,48,26,26,74377.0,170628.0,32767692,117,
VNS,ttd300,75,2,0.75,290.0,387.0,ttd300_n75_L2_f075,4,ok,-48578.1941,62973.0,111551.1941,2231.0239,975.1495,964.7253,72,62,10,10,72360.0,170628.0,16702438,,
SA,ttd300,75,3,0.75,272.0,363.0,ttd300_n75_L3_f075,4,ok,-32400.6629,63928.0,96328.6629,1926.5733,975.4245,975.4245,75,51,24,24,75381.0,170628.0,32159263,114,
SA,ttd300,75,4,0.75,266.0,354.0,ttd300_n75_L4_f075,4,ok,-31469.8161,62490.0,93959.8161,1879.1963,975.4503,975.4503,74,48,26,27,74298.0,170628.0,32722023,116,
VNS,ttd300,75,3,0.75,272.0,363.0,ttd300_n75_L3_f075,4,ok,-41226.3519,63419.0,104645.3519,2092.907,980.2963,674.7994,74,58,16,16,74378.0,170628.0,19085769,,
VNS,ttd300,75,4,0.75,266.0,354.0,ttd300_n75_L4_f075,4,ok,-45334.8934,62011.0,107345.8934,2146.9179,977.8068,783.1127,73,59,14,14,73295.0,170628.0,10661185,,
SA,ttd300,75,5,0.75,298.0,398.0,ttd300_n75_L5_f075,4,ok,-35404.5988,62777.0,98181.5988,1963.632,975.1679,906.4839,74,51,23,23,74308.0,170628.0,32147533,115,
VNS,ttd300,75,5,0.75,298.0,398.0,ttd300_n75_L5_f075,4,ok,-53550.8675,61133.0,114683.8675,2293.6774,975.0001,915.4695,71,62,9,10,71303.0,170628.0,18175594,,
SA,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,4,ok,-33607.9846,58888.0,92495.9846,1849.9197,975.2623,975.2622,75,54,21,21,75317.0,170628.0,32590214,116,
VNS,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,4,ok,-54161.0803,56402.0,110563.0803,2211.2616,975.4499,139.1465,70,60,10,10,70287.0,170628.0,15002275,,
SA,ttd300,75,2,1.0,387.0,387.0,ttd300_n75_L2_f100,4,ok,-25999.8115,64498.0,90497.8115,1809.9562,975.593,975.5929,74,52,22,22,74377.0,170628.0,30958381,110,
VNS,ttd300,75,2,1.0,387.0,387.0,ttd300_n75_L2_f100,4,ok,-45613.1372,64498.0,110111.1372,2202.2227,976.0731,843.9973,74,63,11,11,74377.0,170628.0,10377080,,
SA,ttd300,75,3,1.0,363.0,363.0,ttd300_n75_L3_f100,4,ok,-32892.3175,63928.0,96820.3175,1936.4063,975.3994,975.3994,75,51,24,24,75381.0,170628.0,32075718,114,
VNS,ttd300,75,3,1.0,363.0,363.0,ttd300_n75_L3_f100,4,ok,-48429.9893,62153.0,110582.9893,2211.6598,975.2245,956.754,72,62,10,10,72367.0,170628.0,12070067,,
SA,ttd300,75,4,1.0,354.0,354.0,ttd300_n75_L4_f100,4,ok,-34209.9631,63016.0,97225.9631,1944.5193,975.3012,975.3011,75,51,24,24,75307.0,170628.0,32401747,115,
VNS,ttd300,75,4,1.0,354.0,354.0,ttd300_n75_L4_f100,4,ok,-48166.3638,63016.0,111182.3638,2223.6473,975.3692,796.6774,75,65,10,10,75307.0,170628.0,16800311,,
SA,ttd300,75,5,1.0,398.0,398.0,ttd300_n75_L5_f100,4,ok,-36155.0424,63291.0,99446.0424,1988.9208,975.4647,975.4646,75,50,25,25,75311.0,170628.0,32654731,117,
VNS,ttd300,75,5,1.0,398.0,398.0,ttd300_n75_L5_f100,4,ok,-52434.0352,61567.0,114001.0352,2280.0207,975.0001,695.7562,72,62,10,10,72298.0,170628.0,11743891,,
SA,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-44719.495,82710.0,127429.495,2548.5899,1200.5527,1200.5527,97,66,31,31,97482.0,227504.0,34402694,92,
VNS,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-60653.457,82144.0,142797.457,2855.9491,1200.4457,816.1117,96,85,11,11,96477.0,227504.0,29938491,,
SA,ttd300,100,2,0.25,98.0,390.0,ttd300_n100_L2_f025,1,ok,-29810.8238,85234.0,115044.8238,2300.8965,1200.8787,1200.8786,100,72,28,28,100418.0,227504.0,34128809,91,
VNS,ttd300,100,2,0.25,98.0,390.0,ttd300_n100_L2_f025,1,ok,-50069.8664,84048.0,134117.8664,2682.3573,1200.0001,1118.7067,98,87,11,12,98416.0,227504.0,37471610,,
SA,ttd300,100,3,0.25,94.0,376.0,ttd300_n100_L3_f025,1,ok,-38249.1315,86159.0,124408.1315,2488.1626,1200.4196,1200.4196,100,68,32,32,100519.0,227504.0,34186135,92,
VNS,ttd300,100,3,0.25,94.0,376.0,ttd300_n100_L3_f025,1,ok,-54889.2759,85124.0,140013.2759,2800.2655,1200.0001,1107.9386,98,87,11,11,98512.0,227504.0,42119698,,
SA,ttd300,100,4,0.25,93.0,371.0,ttd300_n100_L4_f025,1,ok,-36738.5184,84259.0,120997.5184,2419.9504,1200.726,1200.726,98,68,30,31,98424.0,227504.0,34270730,91,
VNS,ttd300,100,4,0.25,93.0,371.0,ttd300_n100_L4_f025,1,ok,-45320.3714,83668.0,128988.3714,2579.7674,1200.0001,1176.5622,97,75,22,22,97418.0,227504.0,55544540,,
SA,ttd300,100,5,0.25,92.0,366.0,ttd300_n100_L5_f025,1,ok,-37777.3925,83403.0,121180.3925,2423.6079,1200.4185,1200.4184,99,68,31,31,99506.0,227504.0,34479555,92,
VNS,ttd300,100,5,0.25,92.0,366.0,ttd300_n100_L5_f025,1,ok,-49084.7775,81744.0,130828.7775,2616.5755,1200.0001,1119.751,96,85,11,11,96491.0,227504.0,29149953,,
SA,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-36373.4734,83464.0,119837.4734,2396.7495,1200.8033,1200.8032,99,68,31,31,99489.0,227504.0,32653861,87,
