param,value,dataset,n,layout,ED_frac,ED,d_max,instance,seed,status,objective,profit,rental,arrival,time_s,time_to_best_s,n_items,n_truck,n_drone,n_rendv,W_final,W_capacity,evals,reheats,error,R,vmin,vD
Wcap,0.5,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,1,ok,-51838.2546,40937.0,92775.2546,1855.5051,975.4344,975.4344,50,31,19,26,50201.0,85314.0,36772913,131,,50.0,0.1,2.0
Wcap,1,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,1,ok,-33963.2147,58031.0,91994.2147,1839.8843,975.3706,975.3705,73,47,26,26,73308.0,170628.0,35646400,127,,50.0,0.1,2.0
Wcap,2,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,1,ok,-24702.0554,58888.0,83590.0554,1671.8011,975.1466,583.6721,75,54,21,21,75317.0,341256.0,36186847,129,,50.0,0.1,2.0
Wcap,4,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,1,ok,-21624.1297,58888.0,80512.1297,1610.2426,975.2433,975.2432,75,51,24,24,75317.0,682512.0,35570885,127,,50.0,0.1,2.0
baseline,-,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,1,ok,-33963.2147,58031.0,91994.2147,1839.8843,975.383,975.383,73,47,26,26,73308.0,170628.0,35939780,128,,50.0,0.1,2.0
vDfact,0.5,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,1,ok,-56289.1099,56245.0,112534.1099,2250.6822,1024.4566,1024.4566,69,60,9,9,69286.0,170628.0,40055720,143,,50.0,0.1,0.5
vDfact,1,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,1,ok,-46723.2057,57180.0,103903.2057,2078.0641,975.5226,975.5226,72,58,14,15,72316.0,170628.0,38222780,137,,50.0,0.1,1.0
vDfact,2,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,1,ok,-34459.5457,58031.0,92490.5457,1849.8109,975.4565,975.4564,73,46,27,27,73308.0,170628.0,36238034,129,,50.0,0.1,2.0
vDfact,3,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,1,ok,-26987.5751,58114.0,85101.5751,1702.0315,975.3795,975.3794,73,45,28,28,73309.0,170628.0,35259814,126,,50.0,0.1,3.0
vDfact,4,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,1,ok,-22187.8344,58888.0,81075.8344,1621.5167,975.4085,975.4084,75,43,32,32,75317.0,170628.0,34975724,125,,50.0,0.1,4.0
vmin,0.05,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,1,ok,-35728.3657,57953.0,93681.3657,1873.6273,975.3046,975.3046,73,49,24,25,73310.0,170628.0,36332889,130,,50.0,0.05,2.0
vmin,0.1,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,1,ok,-33963.2147,58031.0,91994.2147,1839.8843,975.3674,975.3674,73,47,26,26,73308.0,170628.0,36368502,130,,50.0,0.1,2.0
vmin,0.25,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,1,ok,-31188.2494,58888.0,90076.2494,1801.525,975.2235,975.2235,75,48,27,27,75317.0,170628.0,35412762,126,,50.0,0.25,2.0
vmin,0.5,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,1,ok,-25929.8271,58888.0,84817.8271,1696.3565,975.2541,975.254,75,52,23,23,75317.0,170628.0,35817490,128,,50.0,0.5,2.0
vmin,0.9,ttd300,75,1,0.5,187.0,374.0,ttd300_n75_L1_f050,1,ok,-20599.5471,58888.0,79487.5471,1589.7509,975.1479,166.9784,75,49,26,26,75317.0,170628.0,35934767,128,,50.0,0.9,2.0
R,1,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,57020.1792,58888.0,1867.8208,1867.8208,975.5382,975.5381,75,53,22,22,75317.0,170628.0,36764174,131,,1.0,0.1,2.0
R,100,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-126013.6483,47953.0,173966.6483,1739.6665,975.1525,645.9363,58,41,17,20,58258.0,170628.0,35972087,128,,100.0,0.1,2.0
R,12.5,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,35568.7274,58888.0,23319.2726,1865.5418,975.311,975.3109,75,53,22,22,75317.0,170628.0,35405908,126,,12.5,0.1,2.0
R,200,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-288418.0583,27609.0,316027.0583,1580.1353,975.4014,975.4013,34,21,13,23,34127.0,170628.0,37014240,132,,200.0,0.1,2.0
R,25,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,12148.9862,58888.0,46739.0138,1869.5606,975.1543,947.3401,75,51,24,24,75317.0,170628.0,36307130,129,,25.0,0.1,2.0
R,50,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-34560.7144,58888.0,93448.7144,1868.9743,975.3617,975.3617,75,52,23,23,75317.0,170628.0,36213328,129,,50.0,0.1,2.0
Wcap,0.25,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-63952.6007,19650.0,83602.6007,1672.052,975.3337,975.3336,24,15,9,22,24091.0,42657.0,38553094,138,,50.0,0.1,2.0
Wcap,0.5,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-50762.5942,42589.0,93351.5942,1867.0319,975.2953,975.2952,52,33,19,26,52232.0,85314.0,37156098,133,,50.0,0.1,2.0
Wcap,1,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-34421.5814,58888.0,93309.5814,1866.1916,975.4949,975.4949,75,51,24,24,75317.0,170628.0,36768829,131,,50.0,0.1,2.0
Wcap,2,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-26330.2672,58888.0,85218.2672,1704.3653,975.148,164.5993,75,49,26,26,75317.0,341256.0,36552388,130,,50.0,0.1,2.0
Wcap,4,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-21051.8117,58888.0,79939.8117,1598.7962,975.534,975.5339,75,56,19,19,75317.0,682512.0,37019025,132,,50.0,0.1,2.0
baseline,-,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-34560.7144,58888.0,93448.7144,1868.9743,975.3455,975.3454,75,52,23,23,75317.0,170628.0,36532910,130,,50.0,0.1,2.0
vDfact,1,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-45282.7547,58114.0,103396.7547,2067.9351,975.1552,313.2155,73,58,15,15,73309.0,170628.0,39220089,140,,50.0,0.1,1.0
vDfact,0.5,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-54265.4957,58114.0,112379.4957,2247.5899,1013.326,1013.3259,73,65,8,8,73309.0,170628.0,41470535,148,,50.0,0.1,0.5
vDfact,2,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-34539.0319,58888.0,93427.0319,1868.5406,975.4845,975.4844,75,51,24,24,75317.0,170628.0,36845397,132,,50.0,0.1,2.0
vDfact,3,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-27905.7777,57594.0,85499.7777,1709.9956,975.4765,975.4764,72,46,26,28,72302.0,170628.0,35431572,126,,50.0,0.1,3.0
vDfact,4,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-23119.8534,58004.0,81123.8534,1622.4771,975.2159,975.2158,73,44,29,31,73304.0,170628.0,33607685,120,,50.0,0.1,4.0
vmin,0.05,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-33541.057,56437.0,89978.057,1799.5611,975.2507,975.2506,70,49,21,22,70284.0,170628.0,36117344,129,,50.0,0.05,2.0
vmin,0.1,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-34560.7144,58888.0,93448.7144,1868.9743,975.3668,975.3668,75,52,23,23,75317.0,170628.0,36208349,129,,50.0,0.1,2.0
vmin,0.25,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-29786.9815,58888.0,88674.9815,1773.4996,975.5772,975.5772,75,53,22,22,75317.0,170628.0,35980375,128,,50.0,0.25,2.0
vmin,0.5,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-25994.513,58888.0,84882.513,1697.6503,975.161,535.1319,75,53,22,22,75317.0,170628.0,35875287,128,,50.0,0.5,2.0
vmin,0.9,ttd300,75,1,0.75,280.0,374.0,ttd300_n75_L1_f075,1,ok,-19204.2853,58888.0,78092.2853,1561.8457,975.4346,975.4345,75,50,25,25,75317.0,170628.0,35910301,128,,50.0,0.9,2.0
R,1,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,56992.9508,58888.0,1895.0492,1895.0492,975.3857,975.3856,75,53,22,22,75317.0,170628.0,35438229,126,,1.0,0.1,2.0
R,100,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-124094.3229,47027.0,171121.3229,1711.2132,975.1659,962.7875,57,41,16,21,57234.0,170628.0,35914610,128,,100.0,0.1,2.0
R,12.5,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,35607.3188,58888.0,23280.6812,1862.4545,975.515,975.5149,75,51,24,24,75317.0,170628.0,34660833,123,,12.5,0.1,2.0
R,200,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-293807.977,29515.0,323322.977,1616.6149,975.398,975.3979,36,24,12,20,36133.0,170628.0,36840055,132,,200.0,0.1,2.0
R,25,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,11929.8716,58888.0,46958.1284,1878.3251,975.4095,975.4094,75,51,24,24,75317.0,170628.0,35686270,127,,25.0,0.1,2.0
R,50,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-31097.9417,58888.0,89985.9417,1799.7188,976.0305,976.0305,75,51,24,24,75317.0,170628.0,35283294,126,,50.0,0.1,2.0
Wcap,0.25,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-64134.4678,19241.0,83375.4678,1667.5094,975.3305,975.3305,24,16,8,20,24083.0,42657.0,37440458,134,,50.0,0.1,2.0
Wcap,0.5,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-52790.2141,38722.0,91512.2141,1830.2443,975.2626,975.2626,47,32,15,22,47193.0,85314.0,36488899,130,,50.0,0.1,2.0
Wcap,1,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-31553.7415,58888.0,90441.7415,1808.8348,975.6357,975.6357,75,53,22,22,75317.0,170628.0,35583283,127,,50.0,0.1,2.0
Wcap,2,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-26273.702,58888.0,85161.702,1703.234,975.173,260.56,75,52,23,23,75317.0,341256.0,35727833,127,,50.0,0.1,2.0
Wcap,4,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-22033.1917,58888.0,80921.1917,1618.4238,975.3324,975.3324,75,51,24,24,75317.0,682512.0,35958612,128,,50.0,0.1,2.0
baseline,-,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-31553.7415,58888.0,90441.7415,1808.8348,975.5779,975.5778,75,53,22,22,75317.0,170628.0,35638029,127,,50.0,0.1,2.0
vDfact,1,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-46100.1067,57230.0,103330.1067,2066.6021,975.2705,975.2704,71,56,15,15,71296.0,170628.0,39112905,140,,50.0,0.1,1.0
vDfact,0.5,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-55126.4488,55579.0,110705.4488,2214.109,1005.8527,1005.8527,68,61,7,7,68279.0,170628.0,42772607,153,,50.0,0.1,0.5
vDfact,2,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-31553.7415,58888.0,90441.7415,1808.8348,975.6146,975.6146,75,53,22,22,75317.0,170628.0,35833442,128,,50.0,0.1,2.0
vDfact,3,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-27110.9187,57688.0,84798.9187,1695.9784,975.2599,975.2598,72,46,26,27,72302.0,170628.0,35092341,125,,50.0,0.1,3.0
vDfact,4,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-22398.1825,58888.0,81286.1825,1625.7237,975.2922,975.2922,75,43,32,32,75317.0,170628.0,34513737,123,,50.0,0.1,4.0
vmin,0.05,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-36159.9966,56112.0,92271.9966,1845.4399,975.4538,975.4537,69,51,18,21,69284.0,170628.0,36294643,130,,50.0,0.05,2.0
vmin,0.1,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-30451.945,58888.0,89339.945,1786.7989,975.7657,975.7656,75,52,23,23,75317.0,170628.0,35915157,128,,50.0,0.1,2.0
vmin,0.25,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-32149.8437,58545.0,90694.8437,1813.8969,975.3803,975.3802,74,52,22,22,74311.0,170628.0,36199613,129,,50.0,0.25,2.0
vmin,0.5,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-24795.7932,58888.0,83683.7932,1673.6759,975.512,975.5119,75,51,24,24,75317.0,170628.0,36527871,130,,50.0,0.5,2.0
vmin,0.9,ttd300,75,1,1.0,374.0,374.0,ttd300_n75_L1_f100,1,ok,-19533.3147,58888.0,78421.3147,1568.4263,975.1671,273.8107,75,55,20,20,75317.0,170628.0,36553155,131,,50.0,0.9,2.0
R,1,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,81348.722,83943.0,2594.278,2594.278,1200.3807,1200.3806,100,68,32,32,100489.0,227504.0,38543789,103,,1.0,0.1,2.0
R,100,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-172031.4991,70009.0,242040.4991,2420.405,1200.2708,1200.2708,80,56,24,29,80392.0,227504.0,37810558,101,,100.0,0.1,2.0
R,12.5,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,51734.3679,83943.0,32208.6321,2576.6906,1200.2439,288.3424,100,71,29,29,100489.0,227504.0,36748682,99,,12.5,0.1,2.0
R,200,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-395360.1989,41898.0,437258.1989,2186.291,1200.767,1200.7669,50,32,18,31,50256.0,227504.0,38631496,103,,200.0,0.1,2.0
R,25,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,21035.8482,83943.0,62907.1518,2516.2861,1201.1108,1201.1107,100,67,33,33,100489.0,227504.0,37367339,100,,25.0,0.1,2.0
R,50,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-44719.495,82710.0,127429.495,2548.5899,1200.5052,1200.5051,97,66,31,31,97482.0,227504.0,37299486,100,,50.0,0.1,2.0
Wcap,0.25,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-84666.5822,31556.0,116222.5822,2324.4516,1200.7517,1200.7516,35,23,12,29,35175.0,56876.0,39708815,106,,50.0,0.1,2.0
Wcap,0.5,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-71611.266,54053.0,125664.266,2513.2853,1200.374,1200.3739,62,42,20,31,62300.0,113752.0,38689023,104,,50.0,0.1,2.0
Wcap,1,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-44719.495,82710.0,127429.495,2548.5899,1200.5182,1200.5181,97,66,31,31,97482.0,227504.0,37874655,101,,50.0,0.1,2.0
Wcap,2,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-32177.7068,83943.0,116120.7068,2322.4141,1200.2449,989.5849,100,70,30,30,100489.0,455008.0,37440214,100,,50.0,0.1,2.0
Wcap,4,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-26254.3313,83943.0,110197.3313,2203.9466,1200.5198,1200.5197,100,71,29,29,100489.0,910016.0,37870074,101,,50.0,0.1,2.0
baseline,-,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-44719.495,82710.0,127429.495,2548.5899,1200.5183,1200.5183,97,66,31,31,97482.0,227504.0,37496049,100,,50.0,0.1,2.0
vDfact,0.5,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-65018.1145,79857.0,144875.1145,2897.5023,1201.239,1201.239,92,82,10,10,92455.0,227504.0,41420332,111,,50.0,0.1,0.5
vDfact,1,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-56310.4924,82898.0,139208.4924,2784.1698,1200.4198,1200.4198,98,78,20,20,98484.0,227504.0,38548546,103,,50.0,0.1,1.0
vDfact,2,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-44253.1218,82710.0,126963.1218,2539.2624,1200.7345,1200.7345,97,65,32,32,97482.0,227504.0,37783047,101,,50.0,0.1,2.0
vDfact,3,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-40412.7853,83189.0,123601.7853,2472.0357,1200.4914,1200.4913,98,69,29,30,98482.0,227504.0,37323884,100,,50.0,0.1,3.0
vDfact,4,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-37918.1816,82710.0,120628.1816,2412.5636,1200.982,1200.9819,97,66,31,33,97482.0,227504.0,37594753,100,,50.0,0.1,4.0
vmin,0.05,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-46756.0903,83189.0,129945.0903,2598.9018,1201.0326,1201.0325,98,65,33,33,98482.0,227504.0,37292996,99,,50.0,0.05,2.0
vmin,0.1,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-44609.2199,82710.0,127319.2199,2546.3844,1200.7417,1200.7417,97,65,32,32,97482.0,227504.0,37891077,101,,50.0,0.1,2.0
vmin,0.25,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-38053.4587,83677.0,121730.4587,2434.6092,1200.3856,1200.3856,99,69,30,31,99488.0,227504.0,37308203,100,,50.0,0.25,2.0
vmin,0.5,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-30296.7817,83943.0,114239.7817,2284.7956,1200.5588,1200.5587,100,63,37,37,100489.0,227504.0,37295848,100,,50.0,0.5,2.0
vmin,0.9,ttd300,100,1,0.25,98.0,393.0,ttd300_n100_L1_f025,1,ok,-21387.8043,83943.0,105330.8043,2106.6161,1200.6744,1200.6744,100,72,28,28,100489.0,227504.0,37436469,100,,50.0,0.9,2.0
R,1,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,81543.3842,83943.0,2399.6158,2399.6158,1201.2134,1201.2134,100,71,29,29,100489.0,227504.0,35841709,95,,1.0,0.1,2.0
R,100,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-160445.9914,71750.0,232195.9914,2321.9599,1200.5456,1200.5456,82,60,22,27,82413.0,227504.0,36027309,96,,100.0,0.1,2.0
R,12.5,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,53837.4938,83943.0,30105.5062,2408.4405,1201.2104,1201.2103,100,70,30,30,100489.0,227504.0,35343451,94,,12.5,0.1,2.0
R,200,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-374649.6121,43304.0,417953.6121,2089.7681,1200.413,1200.413,51,39,12,28,51263.0,227504.0,36254530,97,,200.0,0.1,2.0
R,25,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,22567.0049,83943.0,61375.9951,2455.0398,1200.5375,1200.5374,100,72,28,28,100489.0,227504.0,34745680,92,,25.0,0.1,2.0
R,50,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-36373.4734,83464.0,119837.4734,2396.7495,1200.7392,1200.7391,99,68,31,31,99489.0,227504.0,35436815,94,,50.0,0.1,2.0
Wcap,0.25,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-82633.3685,32186.0,114819.3685,2296.3874,1200.2426,1160.7319,36,25,11,28,36177.0,56876.0,37014855,99,,50.0,0.1,2.0
Wcap,0.5,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-64612.0321,58251.0,122863.0321,2457.2606,1200.7943,1200.7942,67,49,18,28,67346.0,113752.0,36403900,97,,50.0,0.1,2.0
Wcap,1,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-36373.4734,83464.0,119837.4734,2396.7495,1200.7527,1200.7526,99,68,31,31,99489.0,227504.0,35372103,94,,50.0,0.1,2.0
Wcap,2,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-24005.446,83943.0,107948.446,2158.9689,1200.2702,584.2965,100,73,27,27,100489.0,455008.0,35555514,95,,50.0,0.1,2.0
Wcap,4,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-17346.6519,83943.0,101289.6519,2025.793,1200.928,1200.928,100,74,26,26,100489.0,910016.0,35612116,95,,50.0,0.1,2.0
baseline,-,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-38322.1548,83189.0,121511.1548,2430.2231,1200.2584,1188.9514,98,69,29,30,98482.0,227504.0,35734387,95,,50.0,0.1,2.0
vDfact,0.5,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-62420.1985,81044.0,143464.1985,2869.284,1311.2349,1311.2349,94,85,9,9,94465.0,227504.0,22715835,59,,50.0,0.1,0.5
vDfact,1,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-51965.9242,83677.0,135642.9242,2712.8585,1200.5222,1200.5222,99,81,18,18,99488.0,227504.0,37381243,100,,50.0,0.1,1.0
vDfact,2,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-38322.1548,83189.0,121511.1548,2430.2231,1200.2573,1188.4559,98,69,29,30,98482.0,227504.0,35744135,95,,50.0,0.1,2.0
vDfact,3,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-27589.5153,83677.0,111266.5153,2225.3303,1200.5232,1200.5231,99,66,33,34,99488.0,227504.0,34986096,93,,50.0,0.1,3.0
vDfact,4,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-25723.0675,83453.0,109176.0675,2183.5214,1200.4048,1200.4047,99,60,39,40,99484.0,227504.0,33902229,90,,50.0,0.1,4.0
vmin,0.05,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-38455.0728,83189.0,121644.0728,2432.8815,1200.6875,1200.6874,98,70,28,29,98482.0,227504.0,35515722,95,,50.0,0.05,2.0
vmin,0.1,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-37081.7302,83189.0,120270.7302,2405.4146,1200.7741,1200.774,98,67,31,32,98482.0,227504.0,35444583,94,,50.0,0.1,2.0
vmin,0.25,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-31740.5686,83677.0,115417.5686,2308.3514,1200.6956,1200.6955,99,70,29,30,99488.0,227504.0,35743661,95,,50.0,0.25,2.0
vmin,0.5,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-24446.6397,83943.0,108389.6397,2167.7928,1200.5621,1200.562,100,71,29,29,100489.0,227504.0,35131197,94,,50.0,0.5,2.0
vmin,0.9,ttd300,100,1,0.5,196.0,393.0,ttd300_n100_L1_f050,1,ok,-18193.696,83943.0,102136.696,2042.7339,1200.5446,1200.5445,100,71,29,29,100489.0,227504.0,35131822,94,,50.0,0.9,2.0
R,1,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,81458.3789,83943.0,2484.6211,2484.6211,1200.2616,730.7808,100,75,25,25,100489.0,227504.0,35476455,95,,1.0,0.1,2.0
R,100,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-166652.2667,69693.0,236345.2667,2363.4527,1200.7146,1200.7145,79,56,23,27,79396.0,227504.0,35686462,95,,100.0,0.1,2.0
R,12.5,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,53300.0472,83943.0,30642.9528,2451.4362,1200.8774,1200.8774,100,73,27,27,100489.0,227504.0,35211762,94,,12.5,0.1,2.0
R,200,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-374522.421,47115.0,421637.421,2108.1871,1200.5966,1200.5965,54,37,17,30,54269.0,227504.0,36178633,97,,200.0,0.1,2.0
R,25,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,21422.6784,83943.0,62520.3216,2500.8129,1200.4158,1200.4158,100,76,24,24,100489.0,227504.0,34577485,92,,25.0,0.1,2.0
R,50,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-32453.3845,82708.0,115161.3845,2303.2277,1200.4287,1200.4286,97,72,25,25,97483.0,227504.0,35362802,94,,50.0,0.1,2.0
Wcap,0.25,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-83310.0845,28331.0,111641.0845,2232.8217,1200.5236,1200.5236,32,24,8,24,32180.0,56876.0,36799471,98,,50.0,0.1,2.0
Wcap,0.5,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-64222.311,60203.0,124425.311,2488.5062,1200.6879,1200.6879,70,48,22,31,70350.0,113752.0,35658239,95,,50.0,0.1,2.0
Wcap,1,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-32453.3845,82708.0,115161.3845,2303.2277,1200.4462,1200.4461,97,72,25,25,97483.0,227504.0,35130011,94,,50.0,0.1,2.0
Wcap,2,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-21496.9093,83943.0,105439.9093,2108.7982,1201.0845,1201.0844,100,73,27,27,100489.0,455008.0,35583701,95,,50.0,0.1,2.0
Wcap,4,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-20976.8265,83943.0,104919.8265,2098.3965,1200.9299,1200.9298,100,77,23,23,100489.0,910016.0,35722473,95,,50.0,0.1,2.0
baseline,-,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-32453.3845,82708.0,115161.3845,2303.2277,1200.4865,1200.4865,97,72,25,25,97483.0,227504.0,35210053,94,,50.0,0.1,2.0
vDfact,1,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-51361.5652,83198.0,134559.5652,2691.1913,1200.6583,1200.6582,98,83,15,16,98488.0,227504.0,37113038,99,,50.0,0.1,1.0
vDfact,0.5,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-61686.1944,81707.0,143393.1944,2867.8639,1240.7509,1240.7509,95,86,9,10,95472.0,227504.0,16259461,42,,50.0,0.1,0.5
