method,n,layout,frac,instance,ED,objective,time_s,seed,beam,source
GAT,20,3,f100,ttd300_n20_L3_f100,357.0,-44954.8419,172.4626,,256,GAT/results/parts/gat_n20_all.csv
GAT,20,4,f025,ttd300_n20_L4_f025,82.0,-50430.7937,92.2442,,256,GAT/results/parts/gat_n20_all.csv
GAT,20,4,f050,ttd300_n20_L4_f050,164.0,-45440.3241,89.7503,,256,GAT/results/parts/gat_n20_all.csv
GAT,20,4,f075,ttd300_n20_L4_f075,246.0,-36653.6899,108.1824,,256,GAT/results/parts/gat_n20_all.csv
GAT,20,4,f100,ttd300_n20_L4_f100,328.0,-38671.4438,131.3254,,256,GAT/results/parts/gat_n20_all.csv
GAT,20,5,f025,ttd300_n20_L5_f025,90.0,-60711.0376,83.2387,,256,GAT/results/parts/gat_n20_all.csv
GAT,20,5,f050,ttd300_n20_L5_f050,180.0,-49447.9801,126.5358,,256,GAT/results/parts/gat_n20_all.csv
GAT,20,5,f075,ttd300_n20_L5_f075,270.0,-49901.4655,127.3486,,256,GAT/results/parts/gat_n20_all.csv
GAT,20,5,f100,ttd300_n20_L5_f100,360.0,-43006.5846,129.2653,,256,GAT/results/parts/gat_n20_all.csv
GAT,30,1,f100,ttd300_n30_L1_f100,374.0,-30743.6434,469.9654,,256,GAT/results/parts/gat_n30_f100.csv
GAT,30,2,f100,ttd300_n30_L2_f100,372.0,-40029.9572,428.4297,,256,GAT/results/parts/gat_n30_f100.csv
GAT,30,3,f100,ttd300_n30_L3_f100,321.0,-35313.5121,418.0755,,256,GAT/results/parts/gat_n30_f100.csv
GAT,30,4,f100,ttd300_n30_L4_f100,347.0,-39478.9152,350.4293,,256,GAT/results/parts/gat_n30_f100.csv
GAT,30,5,f100,ttd300_n30_L5_f100,331.0,-37249.8004,283.8855,,256,GAT/results/parts/gat_n30_f100.csv
GAT,40,1,f100,ttd300_n40_L1_f100,378.0,-40024.2819,864.4332,,256,GAT/results/parts/gat_n40_f100.csv
GAT,40,2,f100,ttd300_n40_L2_f100,321.0,-36284.4733,734.3142,,256,GAT/results/parts/gat_n40_f100.csv
GAT,40,3,f100,ttd300_n40_L3_f100,382.0,-43333.2582,522.7587,,256,GAT/results/parts/gat_n40_f100.csv
GAT,40,4,f100,ttd300_n40_L4_f100,365.0,-37432.1975,329.468,,256,GAT/results/parts/gat_n40_f100.csv
GAT,40,5,f100,ttd300_n40_L5_f100,400.0,-40453.1466,247.4797,,256,GAT/results/parts/gat_n40_f100.csv
GAT,50,1,f100,ttd300_n50_L1_f100,374.0,-40434.5309,294.8601,,128,GAT/results/parts/gat_n50_f100.csv
GAT,50,2,f100,ttd300_n50_L2_f100,343.0,-37104.9361,294.8445,,128,GAT/results/parts/gat_n50_f100.csv
GAT,50,3,f100,ttd300_n50_L3_f100,379.0,-52663.653,287.9884,,128,GAT/results/parts/gat_n50_f100.csv
GAT,50,4,f100,ttd300_n50_L4_f100,375.0,-45705.5824,379.021,,128,GAT/results/parts/gat_n50_f100.csv
GAT,50,5,f100,ttd300_n50_L5_f100,372.0,-43885.3497,274.8616,,128,GAT/results/parts/gat_n50_f100.csv
GAT,75,1,f025,ttd300_n75_L1_f025,94.0,-91671.8617,68.5057,,128,GAT/results/parts/gat_n75_f025.csv
GAT,75,2,f025,ttd300_n75_L2_f025,97.0,-87456.3339,68.1588,,128,GAT/results/parts/gat_n75_f025.csv
GAT,75,3,f025,ttd300_n75_L3_f025,91.0,-84224.6332,90.8673,,128,GAT/results/parts/gat_n75_f025.csv
GAT,75,4,f025,ttd300_n75_L4_f025,88.0,-93038.2365,67.4385,,128,GAT/results/parts/gat_n75_f025.csv
GAT,75,5,f025,ttd300_n75_L5_f025,100.0,-100128.5647,66.2579,,128,GAT/results/parts/gat_n75_f025.csv
GAT,75,1,f050,ttd300_n75_L1_f050,187.0,-62529.4364,446.0896,,128,GAT/results/parts/gat_n75_f050.csv
GAT,75,2,f050,ttd300_n75_L2_f050,194.0,-60662.0631,358.6999,,128,GAT/results/parts/gat_n75_f050.csv
GAT,75,3,f050,ttd300_n75_L3_f050,182.0,-59786.6219,847.5752,,128,GAT/results/parts/gat_n75_f050.csv
GAT,75,4,f050,ttd300_n75_L4_f050,177.0,-65625.4534,764.8373,,128,GAT/results/parts/gat_n75_f050.csv
GAT,75,5,f050,ttd300_n75_L5_f050,199.0,-57369.9434,538.1881,,128,GAT/results/parts/gat_n75_f050.csv
MLP,100,1,f025,ttd300_n100_L1_f025,98.0,-63388.8231,372.9281,,128,MLP/results/parts/mlp_n100_f025.csv
MLP,100,2,f025,ttd300_n100_L2_f025,98.0,-69847.231,421.3931,,128,MLP/results/parts/mlp_n100_f025.csv
MLP,100,3,f025,ttd300_n100_L3_f025,94.0,-69504.9797,361.2291,,128,MLP/results/parts/mlp_n100_f025.csv
MLP,100,4,f025,ttd300_n100_L4_f025,93.0,-80480.4371,292.9928,,128,MLP/results/parts/mlp_n100_f025.csv
MLP,100,5,f025,ttd300_n100_L5_f025,92.0,-74403.0873,266.2369,,128,MLP/results/parts/mlp_n100_f025.csv
MLP,100,1,f050,ttd300_n100_L1_f050,196.0,-50792.5769,1133.2142,,128,MLP/results/parts/mlp_n100_f050.csv
MLP,100,2,f050,ttd300_n100_L2_f050,195.0,-43519.3363,1137.6895,,128,MLP/results/parts/mlp_n100_f050.csv
MLP,100,3,f050,ttd300_n100_L3_f050,188.0,-47411.7089,1159.9971,,128,MLP/results/parts/mlp_n100_f050.csv
MLP,100,4,f050,ttd300_n100_L4_f050,186.0,-50700.3064,951.6878,,128,MLP/results/parts/mlp_n100_f050.csv
MLP,100,5,f050,ttd300_n100_L5_f050,183.0,-49934.4894,1051.3416,,128,MLP/results/parts/mlp_n100_f050.csv
MLP,100,1,f100,ttd300_n100_L1_f100,393.0,-48943.4105,2207.7776,,128,MLP/results/parts/mlp_n100_f100.csv
MLP,100,2,f100,ttd300_n100_L2_f100,390.0,-36030.2476,3735.5381,,128,MLP/results/parts/mlp_n100_f100.csv
MLP,100,3,f100,ttd300_n100_L3_f100,376.0,-38610.7271,1898.874,,128,MLP/results/parts/mlp_n100_f100.csv
MLP,100,4,f100,ttd300_n100_L4_f100,371.0,-38660.4894,1967.5651,,128,MLP/results/parts/mlp_n100_f100.csv
MLP,100,5,f100,ttd300_n100_L5_f100,366.0,-47659.8621,1215.4168,,128,MLP/results/parts/mlp_n100_f100.csv
MLP,10,1,f025,ttd300_n10_L1_f025,76.0,-45243.1965,57.0856,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,1,f050,ttd300_n10_L1_f050,153.0,-42672.5987,40.9522,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,1,f075,ttd300_n10_L1_f075,230.0,-35914.549,26.9856,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,1,f100,ttd300_n10_L1_f100,306.0,-30399.5265,24.7111,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,2,f025,ttd300_n10_L2_f025,68.0,-35485.5482,22.1764,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,2,f050,ttd300_n10_L2_f050,135.0,-31974.7911,25.0907,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,2,f075,ttd300_n10_L2_f075,202.0,-31549.4996,27.2271,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,2,f100,ttd300_n10_L2_f100,270.0,-24173.5596,27.6449,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,3,f025,ttd300_n10_L3_f025,75.0,-46605.8455,24.306,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,3,f050,ttd300_n10_L3_f050,150.0,-43800.7035,20.3769,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,3,f075,ttd300_n10_L3_f075,225.0,-40770.922,28.1064,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,3,f100,ttd300_n10_L3_f100,300.0,-30939.4728,26.0388,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,4,f025,ttd300_n10_L4_f025,63.0,-39204.872,23.8815,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,4,f050,ttd300_n10_L4_f050,126.0,-36633.872,23.7224,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,4,f075,ttd300_n10_L4_f075,189.0,-23642.3451,24.2839,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,4,f100,ttd300_n10_L4_f100,252.0,-22529.8262,25.2128,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,5,f025,ttd300_n10_L5_f025,70.0,-43130.5484,23.7619,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,5,f050,ttd300_n10_L5_f050,139.0,-38700.5448,23.1953,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,5,f075,ttd300_n10_L5_f075,208.0,-31116.3078,25.5666,,256,MLP/results/parts/mlp_n10_all.csv
MLP,10,5,f100,ttd300_n10_L5_f100,278.0,-29466.3078,27.8741,,256,MLP/results/parts/mlp_n10_all.csv
MLP,20,1,f025,ttd300_n20_L1_f025,96.0,-60378.0437,108.0881,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,1,f050,ttd300_n20_L1_f050,192.0,-54583.7893,70.7932,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,1,f075,ttd300_n20_L1_f075,288.0,-42909.8907,91.2012,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,1,f100,ttd300_n20_L1_f100,384.0,-33046.1613,99.5957,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,2,f025,ttd300_n20_L2_f025,75.0,-43995.1454,57.1372,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,2,f050,ttd300_n20_L2_f050,150.0,-43332.306,59.0241,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,2,f075,ttd300_n20_L2_f075,224.0,-29184.351,70.3501,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,2,f100,ttd300_n20_L2_f100,299.0,-27377.005,160.1866,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,3,f025,ttd300_n20_L3_f025,89.0,-58734.3401,98.0446,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,3,f050,ttd300_n20_L3_f050,178.0,-58628.7472,141.4199,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,3,f075,ttd300_n20_L3_f075,268.0,-40849.48,127.4204,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,3,f100,ttd300_n20_L3_f100,357.0,-33956.0359,195.0864,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,4,f025,ttd300_n20_L4_f025,82.0,-51870.5311,87.7239,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,4,f050,ttd300_n20_L4_f050,164.0,-45364.4158,93.133,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,4,f075,ttd300_n20_L4_f075,246.0,-45669.5842,106.0362,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,4,f100,ttd300_n20_L4_f100,328.0,-40246.0729,140.2627,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,5,f025,ttd300_n20_L5_f025,90.0,-58375.685,116.1829,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,5,f050,ttd300_n20_L5_f050,180.0,-57047.2086,114.5549,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,5,f075,ttd300_n20_L5_f075,270.0,-48236.7162,118.827,,256,MLP/results/parts/mlp_n20_all.csv
MLP,20,5,f100,ttd300_n20_L5_f100,360.0,-44662.6689,142.4876,,256,MLP/results/parts/mlp_n20_all.csv
MLP,30,1,f100,ttd300_n30_L1_f100,374.0,-33484.0142,466.8922,,256,MLP/results/parts/mlp_n30_f100.csv
MLP,30,2,f100,ttd300_n30_L2_f100,372.0,-37854.5603,411.0078,,256,MLP/results/parts/mlp_n30_f100.csv
MLP,30,3,f100,ttd300_n30_L3_f100,321.0,-35422.0742,375.424,,256,MLP/results/parts/mlp_n30_f100.csv
MLP,30,4,f100,ttd300_n30_L4_f100,347.0,-35347.7333,353.0524,,256,MLP/results/parts/mlp_n30_f100.csv
MLP,30,5,f100,ttd300_n30_L5_f100,331.0,-35892.198,298.1717,,256,MLP/results/parts/mlp_n30_f100.csv
MLP,40,1,f100,ttd300_n40_L1_f100,378.0,-41976.5191,925.991,,256,MLP/results/parts/mlp_n40_f100.csv
MLP,40,2,f100,ttd300_n40_L2_f100,321.0,-32497.9938,796.8839,,256,MLP/results/parts/mlp_n40_f100.csv
MLP,40,3,f100,ttd300_n40_L3_f100,382.0,-39660.7157,461.5103,,256,MLP/results/parts/mlp_n40_f100.csv
MLP,40,4,f100,ttd300_n40_L4_f100,365.0,-35534.7142,351.6733,,256,MLP/results/parts/mlp_n40_f100.csv
MLP,40,5,f100,ttd300_n40_L5_f100,400.0,-38313.0469,331.5156,,256,MLP/results/parts/mlp_n40_f100.csv
MLP,50,1,f100,ttd300_n50_L1_f100,374.0,-39482.8697,305.4026,,128,MLP/results/parts/mlp_n50_f100.csv
MLP,50,2,f100,ttd300_n50_L2_f100,343.0,-36854.9461,322.0884,,128,MLP/results/parts/mlp_n50_f100.csv
MLP,50,3,f100,ttd300_n50_L3_f100,379.0,-44522.031,415.7235,,128,MLP/results/parts/mlp_n50_f100.csv
MLP,50,4,f100,ttd300_n50_L4_f100,375.0,-47407.4992,327.3352,,128,MLP/results/parts/mlp_n50_f100.csv
MLP,50,5,f100,ttd300_n50_L5_f100,372.0,-40335.8227,232.2598,,128,MLP/results/parts/mlp_n50_f100.csv
MLP,75,1,f025,ttd300_n75_L1_f025,94.0,-66963.588,227.3947,,128,MLP/results/parts/mlp_n75_f025.csv
MLP,75,2,f025,ttd300_n75_L2_f025,97.0,-54233.7961,244.4763,,128,MLP/results/parts/mlp_n75_f025.csv
MLP,75,3,f025,ttd300_n75_L3_f025,91.0,-69111.7301,194.2874,,128,MLP/results/parts/mlp_n75_f025.csv
MLP,75,4,f025,ttd300_n75_L4_f025,88.0,-81010.3107,179.4511,,128,MLP/results/parts/mlp_n75_f025.csv
MLP,75,5,f025,ttd300_n75_L5_f025,100.0,-72235.2128,332.5053,,128,MLP/results/parts/mlp_n75_f025.csv
LISA_PORTF,10,1,f025,ttd300_n10_L1_f025,,-45243.2,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,1,f050,ttd300_n10_L1_f050,,-41253.2,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,1,f075,ttd300_n10_L1_f075,,-34623.1,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,1,f100,ttd300_n10_L1_f100,,-29669.8,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,2,f025,ttd300_n10_L2_f025,,-35485.5,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,2,f050,ttd300_n10_L2_f050,,-31974.8,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,2,f075,ttd300_n10_L2_f075,,-30076.4,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,2,f100,ttd300_n10_L2_f100,,-21359.9,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,3,f025,ttd300_n10_L3_f025,,-46605.8,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,3,f050,ttd300_n10_L3_f050,,-43655.7,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,3,f075,ttd300_n10_L3_f075,,-39634.0,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,3,f100,ttd300_n10_L3_f100,,-27048.6,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,4,f025,ttd300_n10_L4_f025,,-39204.9,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,4,f050,ttd300_n10_L4_f050,,-36633.9,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,4,f075,ttd300_n10_L4_f075,,-23642.3,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,4,f100,ttd300_n10_L4_f100,,-21573.4,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,5,f025,ttd300_n10_L5_f025,,-43130.5,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,5,f050,ttd300_n10_L5_f050,,-38700.5,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,5,f075,ttd300_n10_L5_f075,,-31116.3,,,64,LISA/sa_lisa.csv
LISA_PORTF,10,5,f100,ttd300_n10_L5_f100,,-29298.4,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,1,f025,ttd300_n20_L1_f025,,-54904.8,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,1,f050,ttd300_n20_L1_f050,,-48857.2,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,1,f075,ttd300_n20_L1_f075,,-29051.0,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,1,f100,ttd300_n20_L1_f100,,-29183.7,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,2,f025,ttd300_n20_L2_f025,,-40569.4,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,2,f050,ttd300_n20_L2_f050,,-28686.4,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,2,f075,ttd300_n20_L2_f075,,-23012.4,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,2,f100,ttd300_n20_L2_f100,,-22902.3,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,3,f025,ttd300_n20_L3_f025,,-56996.5,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,3,f050,ttd300_n20_L3_f050,,-41135.0,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,3,f075,ttd300_n20_L3_f075,,-30345.6,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,3,f100,ttd300_n20_L3_f100,,-29146.7,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,4,f025,ttd300_n20_L4_f025,,-48586.3,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,4,f050,ttd300_n20_L4_f050,,-34941.1,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,4,f075,ttd300_n20_L4_f075,,-26449.8,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,4,f100,ttd300_n20_L4_f100,,-28405.0,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,5,f025,ttd300_n20_L5_f025,,-55812.9,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,5,f050,ttd300_n20_L5_f050,,-44143.3,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,5,f075,ttd300_n20_L5_f075,,-32898.7,,,64,LISA/sa_lisa.csv
LISA_PORTF,20,5,f100,ttd300_n20_L5_f100,,-29565.1,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,1,f025,ttd300_n30_L1_f025,,-54299.6,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,1,f050,ttd300_n30_L1_f050,,-38708.9,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,1,f075,ttd300_n30_L1_f075,,-32117.1,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,1,f100,ttd300_n30_L1_f100,,-30845.9,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,2,f025,ttd300_n30_L2_f025,,-45537.6,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,2,f050,ttd300_n30_L2_f050,,-39890.0,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,2,f075,ttd300_n30_L2_f075,,-36901.8,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,2,f100,ttd300_n30_L2_f100,,-36766.2,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,3,f025,ttd300_n30_L3_f025,,-48328.4,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,3,f050,ttd300_n30_L3_f050,,-31244.7,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,3,f075,ttd300_n30_L3_f075,,-30910.9,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,3,f100,ttd300_n30_L3_f100,,-29357.4,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,4,f025,ttd300_n30_L4_f025,,-50852.8,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,4,f050,ttd300_n30_L4_f050,,-35160.5,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,4,f075,ttd300_n30_L4_f075,,-31504.0,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,4,f100,ttd300_n30_L4_f100,,-30709.3,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,5,f025,ttd300_n30_L5_f025,,-46788.1,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,5,f050,ttd300_n30_L5_f050,,-34151.6,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,5,f075,ttd300_n30_L5_f075,,-34981.5,,,64,LISA/sa_lisa.csv
LISA_PORTF,30,5,f100,ttd300_n30_L5_f100,,-30644.7,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,1,f025,ttd300_n40_L1_f025,,-44682.8,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,1,f050,ttd300_n40_L1_f050,,-33852.6,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,1,f075,ttd300_n40_L1_f075,,-35863.9,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,1,f100,ttd300_n40_L1_f100,,-32387.5,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,2,f025,ttd300_n40_L2_f025,,-47933.0,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,2,f050,ttd300_n40_L2_f050,,-37167.0,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,2,f075,ttd300_n40_L2_f075,,-34418.4,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,2,f100,ttd300_n40_L2_f100,,-33807.1,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,3,f025,ttd300_n40_L3_f025,,-57167.0,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,3,f050,ttd300_n40_L3_f050,,-41477.5,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,3,f075,ttd300_n40_L3_f075,,-38649.5,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,3,f100,ttd300_n40_L3_f100,,-36480.1,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,4,f025,ttd300_n40_L4_f025,,-53114.1,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,4,f050,ttd300_n40_L4_f050,,-35544.9,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,4,f075,ttd300_n40_L4_f075,,-32489.2,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,4,f100,ttd300_n40_L4_f100,,-31049.8,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,5,f025,ttd300_n40_L5_f025,,-46288.7,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,5,f050,ttd300_n40_L5_f050,,-35630.0,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,5,f075,ttd300_n40_L5_f075,,-34485.5,,,64,LISA/sa_lisa.csv
LISA_PORTF,40,5,f100,ttd300_n40_L5_f100,,-33658.3,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,1,f025,ttd300_n50_L1_f025,,-47635.8,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,1,f050,ttd300_n50_L1_f050,,-32161.2,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,1,f075,ttd300_n50_L1_f075,,-30731.8,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,1,f100,ttd300_n50_L1_f100,,-31343.1,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,2,f025,ttd300_n50_L2_f025,,-43927.7,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,2,f050,ttd300_n50_L2_f050,,-28737.2,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,2,f075,ttd300_n50_L2_f075,,-29465.9,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,2,f100,ttd300_n50_L2_f100,,-29244.5,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,3,f025,ttd300_n50_L3_f025,,-58648.4,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,3,f050,ttd300_n50_L3_f050,,-40615.6,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,3,f075,ttd300_n50_L3_f075,,-39363.5,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,3,f100,ttd300_n50_L3_f100,,-44820.6,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,4,f025,ttd300_n50_L4_f025,,-58348.2,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,4,f050,ttd300_n50_L4_f050,,-36880.1,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,4,f075,ttd300_n50_L4_f075,,-36547.4,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,4,f100,ttd300_n50_L4_f100,,-30287.8,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,5,f025,ttd300_n50_L5_f025,,-48866.1,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,5,f050,ttd300_n50_L5_f050,,-35817.9,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,5,f075,ttd300_n50_L5_f075,,-37259.2,,,64,LISA/sa_lisa.csv
LISA_PORTF,50,5,f100,ttd300_n50_L5_f100,,-35742.4,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,1,f025,ttd300_n75_L1_f025,,-47689.5,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,1,f050,ttd300_n75_L1_f050,,-34696.3,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,1,f075,ttd300_n75_L1_f075,,-35949.4,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,1,f100,ttd300_n75_L1_f100,,-37206.1,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,2,f025,ttd300_n75_L2_f025,,-33388.1,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,2,f050,ttd300_n75_L2_f050,,-28037.9,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,2,f075,ttd300_n75_L2_f075,,-31296.4,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,2,f100,ttd300_n75_L2_f100,,-33565.8,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,3,f025,ttd300_n75_L3_f025,,-43522.4,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,3,f050,ttd300_n75_L3_f050,,-35478.1,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,3,f075,ttd300_n75_L3_f075,,-33801.2,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,3,f100,ttd300_n75_L3_f100,,-42764.9,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,4,f025,ttd300_n75_L4_f025,,-42173.9,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,4,f050,ttd300_n75_L4_f050,,-33899.7,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,4,f075,ttd300_n75_L4_f075,,-35680.2,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,4,f100,ttd300_n75_L4_f100,,-37433.4,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,5,f025,ttd300_n75_L5_f025,,-44077.4,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,5,f050,ttd300_n75_L5_f050,,-35114.0,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,5,f075,ttd300_n75_L5_f075,,-32655.9,,,64,LISA/sa_lisa.csv
LISA_PORTF,75,5,f100,ttd300_n75_L5_f100,,-42708.4,,,64,LISA/sa_lisa.csv
